Step,Frame,Label,X,Y,Z,Ux,Uy,Uz,Fx,Fy,Fz
0.0,0.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,2.0,0.5,-0.5,-0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,4.0,-0.5,0.5,-0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,5.0,-0.5,-0.5,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,6.0,0.5,-0.5,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,7.0,0.5,0.5,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,8.0,-0.5,0.5,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,1.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.0003000000142492354,0.007108619436621666,0.007108619436621666,0.024096909910440445
0.0,1.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.0003000000142492354,-0.007108619436621666,0.007108619436621666,0.024096909910440445
0.0,1.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.0003000000142492354,-0.007108619436621666,-0.007108619436621666,0.024096909910440445
0.0,1.0,4.0,-0.5,0.5,-0.5,-0.0,0.0,0.0003000000142492354,0.007108619436621666,-0.007108619436621666,0.024096909910440445
0.0,1.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.0003000000142492354,0.007108619436621666,0.007108619436621666,-0.024096909910440445
0.0,1.0,6.0,0.5,-0.5,0.5,0.0,-0.0,-0.0003000000142492354,-0.007108619436621666,0.007108619436621666,-0.024096909910440445
0.0,1.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.0003000000142492354,-0.007108619436621666,-0.007108619436621666,-0.024096909910440445
0.0,1.0,8.0,-0.5,0.5,0.5,-0.0,0.0,-0.0003000000142492354,0.007108619436621666,-0.007108619436621666,-0.024096909910440445
0.0,2.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0006000000284984708,0.014217238873243332,0.014217238873243332,0.04819381982088089
0.0,2.0,2.0,0.5,-0.5,-0.5,0.0,0.0,0.0006000000284984708,-0.014217238873243332,0.014217238873243332,0.04819381982088089
0.0,2.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.0006000000284984708,-0.014217238873243332,-0.014217238873243332,0.04819381982088089
0.0,2.0,4.0,-0.5,0.5,-0.5,0.0,0.0,0.0006000000284984708,0.014217238873243332,-0.014217238873243332,0.04819381982088089
0.0,2.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0006000000284984708,0.014217238873243332,0.014217238873243332,-0.04819381982088089
0.0,2.0,6.0,0.5,-0.5,0.5,0.0,0.0,-0.0006000000284984708,-0.014217238873243332,0.014217238873243332,-0.04819381982088089
0.0,2.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.0006000000284984708,-0.014217238873243332,-0.014217238873243332,-0.04819381982088089
0.0,2.0,8.0,-0.5,0.5,0.5,0.0,0.0,-0.0006000000284984708,0.014217238873243332,-0.014217238873243332,-0.04819381982088089
0.0,3.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0010499999625608325,0.024880168959498405,0.024880168959498405,0.0843391865491867
0.0,3.0,2.0,0.5,-0.5,-0.5,0.0,0.0,0.0010499999625608325,-0.024880168959498405,0.024880168959498405,0.0843391865491867
0.0,3.0,3.0,0.5,0.5,-0.5,-0.0,0.0,0.0010499999625608325,-0.024880168959498405,-0.024880168959498405,0.0843391865491867
0.0,3.0,4.0,-0.5,0.5,-0.5,0.0,0.0,0.0010499999625608325,0.024880168959498405,-0.024880168959498405,0.0843391865491867
0.0,3.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0010499999625608325,0.024880168959498405,0.024880168959498405,-0.0843391865491867
0.0,3.0,6.0,0.5,-0.5,0.5,0.0,0.0,-0.0010499999625608325,-0.024880168959498405,0.024880168959498405,-0.0843391865491867
0.0,3.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.0010499999625608325,-0.024880168959498405,-0.024880168959498405,-0.0843391865491867
0.0,3.0,8.0,-0.5,0.5,0.5,0.0,0.0,-0.0010499999625608325,0.024880168959498405,-0.024880168959498405,-0.0843391865491867
0.0,4.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0016499999910593033,0.03909740969538689,0.03909740969538689,0.132532998919487
0.0,4.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.0016499999910593033,-0.03909740969538689,0.03909740969538689,0.132532998919487
0.0,4.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.0016499999910593033,-0.03909740969538689,-0.03909740969538689,0.132532998919487
0.0,4.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.0016499999910593033,0.03909740969538689,-0.03909740969538689,0.132532998919487
0.0,4.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0016499999910593033,0.03909740969538689,0.03909740969538689,-0.132532998919487
0.0,4.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.0016499999910593033,-0.03909740969538689,0.03909740969538689,-0.132532998919487
0.0,4.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.0016499999910593033,-0.03909740969538689,-0.03909740969538689,-0.132532998919487
0.0,4.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.0016499999910593033,0.03909740969538689,-0.03909740969538689,-0.132532998919487
0.0,5.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0022499999031424522,0.05331464856863022,0.05331464856863022,0.1807268261909485
0.0,5.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.0022499999031424522,-0.05331464856863022,0.05331464856863022,0.1807268261909485
0.0,5.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.0022499999031424522,-0.05331464856863022,-0.05331464856863022,0.1807268261909485
0.0,5.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.0022499999031424522,0.05331464856863022,-0.05331464856863022,0.1807268261909485
0.0,5.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0022499999031424522,0.05331464856863022,0.05331464856863022,-0.1807268261909485
0.0,5.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.0022499999031424522,-0.05331464856863022,0.05331464856863022,-0.1807268261909485
0.0,5.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.0022499999031424522,-0.05331464856863022,-0.05331464856863022,-0.1807268261909485
0.0,5.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.0022499999031424522,0.05331464856863022,-0.05331464856863022,-0.1807268261909485
0.0,6.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.002850000048056245,0.06753188371658325,0.06753188371658325,0.22892063856124878
0.0,6.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.002850000048056245,-0.06753188371658325,0.06753188371658325,0.22892063856124878
0.0,6.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.002850000048056245,-0.06753188371658325,-0.06753188371658325,0.22892063856124878
0.0,6.0,4.0,-0.5,0.5,-0.5,-0.0,0.0,0.002850000048056245,0.06753188371658325,-0.06753188371658325,0.22892063856124878
0.0,6.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.002850000048056245,0.06753188371658325,0.06753188371658325,-0.22892063856124878
0.0,6.0,6.0,0.5,-0.5,0.5,0.0,-0.0,-0.002850000048056245,-0.06753188371658325,0.06753188371658325,-0.22892063856124878
0.0,6.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.002850000048056245,-0.06753188371658325,-0.06753188371658325,-0.22892063856124878
0.0,6.0,8.0,-0.5,0.5,0.5,-0.0,0.0,-0.002850000048056245,0.06753188371658325,-0.06753188371658325,-0.22892063856124878
0.0,7.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.003449999960139394,0.08174912631511688,0.08174912631511688,0.2771144509315491
0.0,7.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.003449999960139394,-0.08174912631511688,0.08174912631511688,0.2771144509315491
0.0,7.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.003449999960139394,-0.08174912631511688,-0.08174912631511688,0.2771144509315491
0.0,7.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.003449999960139394,0.08174912631511688,-0.08174912631511688,0.2771144509315491
0.0,7.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.003449999960139394,0.08174912631511688,0.08174912631511688,-0.2771144509315491
0.0,7.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.003449999960139394,-0.08174912631511688,0.08174912631511688,-0.2771144509315491
0.0,7.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.003449999960139394,-0.08174912631511688,-0.08174912631511688,-0.2771144509315491
0.0,7.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.003449999960139394,0.08174912631511688,-0.08174912631511688,-0.2771144509315491
0.0,8.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.004050000105053186,0.09596636146306992,0.09596636146306992,0.32530829310417175
0.0,8.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.004050000105053186,-0.09596636146306992,0.09596636146306992,0.32530829310417175
0.0,8.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.004050000105053186,-0.09596636146306992,-0.09596636146306992,0.32530829310417175
0.0,8.0,4.0,-0.5,0.5,-0.5,-0.0,0.0,0.004050000105053186,0.09596636146306992,-0.09596636146306992,0.32530829310417175
0.0,8.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.004050000105053186,0.09596636146306992,0.09596636146306992,-0.32530829310417175
0.0,8.0,6.0,0.5,-0.5,0.5,0.0,-0.0,-0.004050000105053186,-0.09596636146306992,0.09596636146306992,-0.32530829310417175
0.0,8.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.004050000105053186,-0.09596636146306992,-0.09596636146306992,-0.32530829310417175
0.0,8.0,8.0,-0.5,0.5,0.5,-0.0,0.0,-0.004050000105053186,0.09596636146306992,-0.09596636146306992,-0.32530829310417175
0.0,9.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.004650000017136335,0.10870378464460373,0.10870378464460373,0.3371613621711731
0.0,9.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.004650000017136335,-0.10870378464460373,0.10870378464460373,0.3371613621711731
0.0,9.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.004650000017136335,-0.10870378464460373,-0.10870378464460373,0.3371613621711731
0.0,9.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.004650000017136335,0.10870378464460373,-0.10870378464460373,0.3371613621711731
0.0,9.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.004650000017136335,0.10870378464460373,0.10870378464460373,-0.3371613621711731
0.0,9.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.004650000017136335,-0.10870378464460373,0.10870378464460373,-0.3371613621711731
0.0,9.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.004650000017136335,-0.10870378464460373,-0.10870378464460373,-0.3371613621711731
0.0,9.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.004650000017136335,0.10870378464460373,-0.10870378464460373,-0.3371613621711731
0.0,10.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.005249999929219484,0.11955692619085312,0.11955692619085312,0.34153029322624207
0.0,10.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.005249999929219484,-0.11955692619085312,0.11955692619085312,0.34153029322624207
0.0,10.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.005249999929219484,-0.11955692619085312,-0.11955692619085312,0.34153029322624207
0.0,10.0,4.0,-0.5,0.5,-0.5,-0.0,0.0,0.005249999929219484,0.11955692619085312,-0.11955692619085312,0.34153029322624207
0.0,10.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.005249999929219484,0.11955692619085312,0.11955692619085312,-0.34153029322624207
0.0,10.0,6.0,0.5,-0.5,0.5,0.0,-0.0,-0.005249999929219484,-0.11955692619085312,0.11955692619085312,-0.34153029322624207
0.0,10.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.005249999929219484,-0.11955692619085312,-0.11955692619085312,-0.34153029322624207
0.0,10.0,8.0,-0.5,0.5,0.5,-0.0,0.0,-0.005249999929219484,0.11955692619085312,-0.11955692619085312,-0.34153029322624207
0.0,11.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.005849999841302633,0.12894082069396973,0.12894082069396973,0.34487855434417725
0.0,11.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.005849999841302633,-0.12894082069396973,0.12894082069396973,0.34487855434417725
0.0,11.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.005849999841302633,-0.12894082069396973,-0.12894082069396973,0.34487855434417725
0.0,11.0,4.0,-0.5,0.5,-0.5,0.0,0.0,0.005849999841302633,0.12894082069396973,-0.12894082069396973,0.34487855434417725
0.0,11.0,5.0,-0.5,-0.5,0.5,-0.0,0.0,-0.005849999841302633,0.12894082069396973,0.12894082069396973,-0.34487855434417725
0.0,11.0,6.0,0.5,-0.5,0.5,-0.0,-0.0,-0.005849999841302633,-0.12894082069396973,0.12894082069396973,-0.34487855434417725
0.0,11.0,7.0,0.5,0.5,0.5,-0.0,0.0,-0.005849999841302633,-0.12894082069396973,-0.12894082069396973,-0.34487855434417725
0.0,11.0,8.0,-0.5,0.5,0.5,0.0,0.0,-0.005849999841302633,0.12894082069396973,-0.12894082069396973,-0.34487855434417725
0.0,12.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0064500002190470695,0.13702932000160217,0.13702932000160217,0.34743618965148926
0.0,12.0,2.0,0.5,-0.5,-0.5,0.0,0.0,0.0064500002190470695,-0.13702932000160217,0.13702932000160217,0.34743618965148926
0.0,12.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.0064500002190470695,-0.13702932000160217,-0.13702932000160217,0.34743618965148926
0.0,12.0,4.0,-0.5,0.5,-0.5,0.0,0.0,0.0064500002190470695,0.13702932000160217,-0.13702932000160217,0.34743618965148926
0.0,12.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0064500002190470695,0.13702932000160217,0.13702932000160217,-0.34743618965148926
0.0,12.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.0064500002190470695,-0.13702932000160217,0.13702932000160217,-0.34743618965148926
0.0,12.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.0064500002190470695,-0.13702932000160217,-0.13702932000160217,-0.34743618965148926
0.0,12.0,8.0,-0.5,0.5,0.5,0.0,0.0,-0.0064500002190470695,0.13702932000160217,-0.13702932000160217,-0.34743618965148926
0.0,13.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0070500001311302185,0.14398573338985443,0.14398573338985443,0.34938567876815796
0.0,13.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.0070500001311302185,-0.14398573338985443,0.14398573338985443,0.34938567876815796
0.0,13.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.0070500001311302185,-0.14398573338985443,-0.14398573338985443,0.34938567876815796
0.0,13.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.0070500001311302185,0.14398573338985443,-0.14398573338985443,0.34938567876815796
0.0,13.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0070500001311302185,0.14398573338985443,0.14398573338985443,-0.34938567876815796
0.0,13.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.0070500001311302185,-0.14398573338985443,0.14398573338985443,-0.34938567876815796
0.0,13.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.0070500001311302185,-0.14398573338985443,-0.14398573338985443,-0.34938567876815796
0.0,13.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.0070500001311302185,0.14398573338985443,-0.14398573338985443,-0.34938567876815796
0.0,14.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.0076500000432133675,0.14995929598808289,0.14995929598808289,0.3508698642253876
0.0,14.0,2.0,0.5,-0.5,-0.5,0.0,-0.0,0.0076500000432133675,-0.14995929598808289,0.14995929598808289,0.3508698642253876
0.0,14.0,3.0,0.5,0.5,-0.5,0.0,0.0,0.0076500000432133675,-0.14995929598808289,-0.14995929598808289,0.3508698642253876
0.0,14.0,4.0,-0.5,0.5,-0.5,-0.0,0.0,0.0076500000432133675,0.14995929598808289,-0.14995929598808289,0.3508698642253876
0.0,14.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.0076500000432133675,0.14995929598808289,0.14995929598808289,-0.3508698642253876
0.0,14.0,6.0,0.5,-0.5,0.5,0.0,-0.0,-0.0076500000432133675,-0.14995929598808289,0.14995929598808289,-0.3508698642253876
0.0,14.0,7.0,0.5,0.5,0.5,0.0,0.0,-0.0076500000432133675,-0.14995929598808289,-0.14995929598808289,-0.3508698642253876
0.0,14.0,8.0,-0.5,0.5,0.5,-0.0,0.0,-0.0076500000432133675,0.14995929598808289,-0.14995929598808289,-0.3508698642253876
0.0,15.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.008249999955296516,0.15508385002613068,0.15508385002613068,0.35199958086013794
0.0,15.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.008249999955296516,-0.15508385002613068,0.15508385002613068,0.35199958086013794
0.0,15.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.008249999955296516,-0.15508385002613068,-0.15508385002613068,0.35199958086013794
0.0,15.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.008249999955296516,0.15508385002613068,-0.15508385002613068,0.35199958086013794
0.0,15.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.008249999955296516,0.15508385002613068,0.15508385002613068,-0.35199958086013794
0.0,15.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.008249999955296516,-0.15508385002613068,0.15508385002613068,-0.35199958086013794
0.0,15.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.008249999955296516,-0.15508385002613068,-0.15508385002613068,-0.35199958086013794
0.0,15.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.008249999955296516,0.15508385002613068,-0.15508385002613068,-0.35199958086013794
0.0,16.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.008849999867379665,0.1594776213169098,0.1594776213169098,0.3528599441051483
0.0,16.0,2.0,0.5,-0.5,-0.5,-0.0,0.0,0.008849999867379665,-0.1594776213169098,0.1594776213169098,0.3528599441051483
0.0,16.0,3.0,0.5,0.5,-0.5,-0.0,-0.0,0.008849999867379665,-0.1594776213169098,-0.1594776213169098,0.3528599441051483
0.0,16.0,4.0,-0.5,0.5,-0.5,0.0,-0.0,0.008849999867379665,0.1594776213169098,-0.1594776213169098,0.3528599441051483
0.0,16.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.008849999867379665,0.1594776213169098,0.1594776213169098,-0.3528599441051483
0.0,16.0,6.0,0.5,-0.5,0.5,-0.0,0.0,-0.008849999867379665,-0.1594776213169098,0.1594776213169098,-0.3528599441051483
0.0,16.0,7.0,0.5,0.5,0.5,-0.0,-0.0,-0.008849999867379665,-0.1594776213169098,-0.1594776213169098,-0.3528599441051483
0.0,16.0,8.0,-0.5,0.5,0.5,0.0,-0.0,-0.008849999867379665,0.1594776213169098,-0.1594776213169098,-0.3528599441051483
0.0,17.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.009449999779462814,0.16324400901794434,0.16324400901794434,0.3535161018371582
0.0,17.0,2.0,0.5,-0.5,-0.5,-0.0,-0.0,0.009449999779462814,-0.16324400901794434,0.16324400901794434,0.3535161018371582
