Step,Frame,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,X,Y,Z,F11,F12,F13,F21,F22,F23,F31,F32,F33,DMG,E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,S6,Ep1,Ep2,Ep3,Ep4,Ep5,Ep6
0.0,47.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7303941249847412,0.18154731392860413,0.18154731392860413,-0.0823500007390976,-1.9665987452876718e-17,-1.393072736701785e-17,-3.3157528236743214e-17,-7.383745526112762e-08,-7.383744815570026e-08,-136.09735107421875,-3.1107856735153577e-16,-8.81993808635748e-15,-1.849147462755496e-14,0.16968965530395508,0.16968965530395508,-0.0488538034260273,-1.93010998867061e-17,-5.819768165959735e-18,-1.6152466663525054e-17
0.0,48.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7356916069984436,0.1857050061225891,0.1857050061225891,-0.08415000140666962,-1.9164543948102172e-17,-1.4991212616980235e-17,-3.530390972508561e-17,-4.408513632370159e-05,-4.408513632370159e-05,-136.09765625,1.0355203435054926e-16,-9.103770356652923e-15,-1.901012814775182e-14,0.1736096739768982,0.1736096739768982,-0.049982376396656036,-1.9288442368972815e-17,-6.4514384368812606e-18,-1.7471495485747012e-17
0.0,49.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7407661080360413,0.18987101316452026,0.18987101316452026,-0.08595000207424164,-2.18682731157379e-17,-1.9466934710271958e-17,-4.05809249864799e-17,-1.5387122687116062e-07,-1.5387124108201533e-07,-136.09735107421875,-1.9217623267741863e-15,-1.2686165763991109e-14,-2.252469315667388e-14,0.1775389313697815,0.1775389313697815,-0.05111360922455788,-1.952390429341971e-17,-7.333753532393091e-18,-1.9038074649887715e-17
0.0,50.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7456275224685669,0.1940460503101349,0.1940460503101349,-0.08775000274181366,-2.1227916207613648e-17,-1.66785022479108e-17,-3.945437116663168e-17,-5.8369518228573725e-05,-5.8369518228573725e-05,-136.09776306152344,-1.2473945047188333e-15,-8.947341158986946e-15,-1.954804658530103e-14,0.18147826194763184,0.18147826194763184,-0.05224774405360222,-1.9677129575727807e-17,-7.957629693992836e-18,-2.040111113505872e-17
0.0,51.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7502867579460144,0.19823217391967773,0.19823217391967773,-0.08955000340938568,-2.6157647960633676e-17,-2.013100854091933e-17,-3.428916425427496e-17,-2.5265620706704794e-07,-2.5265620706704794e-07,-136.09735107421875,-4.663456358138798e-15,-1.1453842092986298e-14,-1.3067167112896724e-14,0.1854299157857895,0.1854299157857895,-0.053385429084300995,-2.025177029290717e-17,-8.758776451126982e-18,-2.1315102698537962e-17
0.0,52.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7547522187232971,0.202429860830307,0.202429860830307,-0.0913499966263771,-2.891219910510466e-17,-2.1154224341202524e-17,-3.938322039906232e-17,-7.109790021786466e-05,-7.109790021786466e-05,-136.09783935546875,-6.1286768201888626e-15,-1.1465301601729701e-14,-1.6712297168440353e-14,0.18939447402954102,0.18939447402954102,-0.05452682450413704,-2.100942141189144e-17,-9.563342772913423e-18,-2.2487872753570744e-17
0.0,53.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7590338587760925,0.20664139091968536,0.20664139091968536,-0.09314999729394913,-2.4731244477457434e-17,-2.5301297650959578e-17,-3.9571261713352776e-17,-3.638415364548564e-07,-3.638415648765658e-07,-136.09735107421875,-2.5909126376326896e-15,-1.43155276586919e-14,-1.5539358130334593e-14,0.1933743953704834,0.1933743953704834,-0.055672649294137955,-2.1330963059603054e-17,-1.0571818214680923e-17,-2.3582561921862196e-17
0.0,54.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7631388306617737,0.2108670026063919,0.2108670026063919,-0.09494999796152115,-2.2603497713954632e-17,-2.2214709591164908e-17,-3.610689695908269e-17,-8.236376743298024e-05,-8.236376743298024e-05,-136.09793090820312,-8.717630800010145e-16,-1.0418951637591097e-14,-1.1207734976095667e-14,0.19737005233764648,0.19737005233764648,-0.0568229965865612,-2.1439578491476167e-17,-1.1308691383858473e-17,-2.4375220978730936e-17
0.0,55.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7670761942863464,0.21510916948318481,0.21510916948318481,-0.09674999862909317,-2.4717691950301365e-17,-1.96329531679338e-17,-3.5054882038592847e-17,-4.817784997612762e-07,-4.817784429178573e-07,-136.09735107421875,-2.2106562542041847e-15,-7.330969361565246e-15,-9.405310697743665e-15,0.20138409733772278,0.20138409733772278,-0.05797864496707916,-2.1716280332542505e-17,-1.1829557916596377e-17,-2.5043470417110475e-17
0.0,56.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7708519697189331,0.21936792135238647,0.21936792135238647,-0.09854999929666519,-2.865808922092837e-17,-2.044271666550891e-17,-3.739608110480373e-17,-9.223003144143149e-05,-9.223003144143149e-05,-136.09799194335938,-4.609993332574001e-15,-7.46788715529122e-15,-1.0710113283979132e-14,0.20541666448116302,0.20541666448116302,-0.05913962051272392,-2.2295961888374767e-17,-1.2362598893589836e-17,-2.5807932541258507e-17
0.0,57.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7744745016098022,0.2236459106206894,0.2236459106206894,-0.10034999996423721,-2.457877854695166e-17,-2.3319240554384515e-17,-3.836847492825167e-17,-6.013866027387849e-07,-6.01386545895366e-07,-136.09735107421875,-1.493352543810748e-15,-9.355714377583084e-15,-1.0725259927141934e-14,0.20947059988975525,0.20947059988975525,-0.06030675023794174,-2.2484739393410394e-17,-1.3033930406931747e-17,-2.6577538074455394e-17
0.0,58.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7779489755630493,0.22794297337532043,0.22794297337532043,-0.10215000063180923,-3.0528337968465866e-17,-2.6683655420878596e-17,-4.212083088458822e-17,-0.0001007335158647038,-0.0001007335158647038,-136.09805297851562,-5.185218065735606e-15,-1.1482944450988061e-14,-1.3075922892472492e-14,0.2135458141565323,0.2135458141565323,-0.06148000434041023,-2.314364665395176e-17,-1.3862222750228046e-17,-2.7520737385363884e-17
0.0,59.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.781282901763916,0.23226189613342285,0.23226189613342285,-0.10395000129938126,-2.9694857548367634e-17,-1.9782030966650557e-17,-3.7489254729001706e-17,-7.180604484346986e-07,-7.180605052781175e-07,-136.09735107421875,-4.16287428587161e-15,-4.908035851109056e-15,-8.264768975804488e-15,0.2176453322172165,0.2176453322172165,-0.06266025453805923,-2.3675796757425498e-17,-1.421836453578214e-17,-2.8120454909993405e-17
0.0,60.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7844806909561157,0.2366023063659668,0.2366023063659668,-0.10575000196695328,-3.2551052646509135e-17,-2.01648898588095e-17,-4.436377412891761e-17,-0.00010788969666464254,-0.00010788969666464254,-136.0980987548828,-5.5612032855275814e-15,-4.860696026719961e-15,-1.3277307516781044e-14,0.2217688113451004,0.2217688113451004,-0.06384740769863129,-2.4390853037946963e-17,-1.4573132374338783e-17,-2.908952346737888e-17
0.0,61.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7875493168830872,0.24096715450286865,0.24096715450286865,-0.1075500026345253,-3.0335214456491885e-17,-2.020215930848869e-17,-4.628653891918487e-17,-8.276179528365901e-07,-8.276179528365901e-07,-136.09735107421875,-3.673973221463532e-15,-4.5377558217333126e-15,-1.3863116350135065e-14,0.2259194552898407,0.2259194552898407,-0.06504238396883011,-2.486636443051797e-17,-1.4906512630977255e-17,-3.010802102944807e-17
0.0,62.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7904924750328064,0.24535584449768066,0.24535584449768066,-0.10935000330209732,-3.5298827527402085e-17,-2.3952821198930732e-17,-4.984238323175842e-17,-0.00011369783896952868,-0.00011369783896952868,-136.09814453125,-6.362402432973004e-15,-7.194732582328865e-15,-1.5695181699443284e-14,0.230096697807312,0.230096697807312,-0.06624501198530197,-2.569510345134505e-17,-1.5438479100355007e-17,-3.1268495871855865e-17
0.0,63.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7933165431022644,0.24977146089076996,0.24977146089076996,-0.11114999651908875,-3.0152255339884956e-17,-2.4830347332286187e-17,-4.9501875986962193e-17,-9.262896014661237e-07,-9.262896014661237e-07,-136.09735107421875,-2.6829882953727843e-15,-7.371653201054817e-15,-1.4311333151537098e-14,0.23430387675762177,0.23430387675762177,-0.06745626032352448,-2.6047083691237388e-17,-1.59874358595146e-17,-3.2334241990514086e-17
0.0,64.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7960247993469238,0.2542131841182709,0.2542131841182709,-0.11294999718666077,-3.141941662897739e-17,-2.485067612302029e-17,-4.898349182324256e-17,-0.00011814662866527215,-0.00011814662866527215,-136.09817504882812,-3.1930910179671108e-15,-6.868098043142767e-15,-1.290145443412884e-14,0.2385401725769043,0.2385401725769043,-0.06867589056491852,-2.6468882937912878e-17,-1.6502431891445214e-17,-3.33016396430622e-17
0.0,65.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7986229658126831,0.2586842179298401,0.2586842179298401,-0.11474999785423279,-3.071468521686181e-17,-2.1323630930653384e-17,-4.770108394109955e-17,-1.010748860608146e-06,-1.010748860608146e-06,-136.09735107421875,-2.4923904238892793e-15,-3.689447242860447e-15,-1.1019247275442009e-14,0.24280905723571777,0.24280905723571777,-0.06990490108728409,-2.6800653501079322e-17,-1.678120995584906e-17,-3.413426310404583e-17
0.0,66.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8011139035224915,0.2631835341453552,0.2631835341453552,-0.11654999852180481,-3.0213241712087266e-17,-2.0114067881974243e-17,-4.611374419794499e-17,-0.00012122045882279053,-0.00012122045882279053,-136.0981903076172,-1.979278404991595e-15,-2.519678437318024e-15,-9.056621961709907e-15,0.24710945785045624,0.24710945785045624,-0.07114299386739731,-2.7066069289867987e-17,-1.6973003361398055e-17,-3.482364204399242e-17
0.0,67.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8035029172897339,0.26771438121795654,0.26771438121795654,-0.11834999918937683,-3.0382648301538126e-17,-2.1953823443410583e-17,-4.6640598691137167e-17,-1.0781776609292137e-06,-1.0781776609292137e-06,-136.0973663330078,-1.9010720647298423e-15,-3.7211690502515944e-15,-8.828445685279702e-15,0.2514449656009674,0.2514449656009674,-0.07239118218421936,-2.7323077614910663e-17,-1.7258565961186062e-17,-3.5501136052897854e-17
0.0,68.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8057924509048462,0.27227556705474854,0.27227556705474854,-0.12014999985694885,-3.8033049881138967e-17,-2.5738366651742797e-17,-4.655081319872821e-17,-0.00012290618906263262,-0.00012290618906263262,-136.09820556640625,-6.069311669047598e-15,-6.2628574269457844e-15,-8.160870220428381e-15,0.2558142840862274,0.2558142840862274,-0.07364910840988159,-2.8149988566584e-17,-1.7742923223227712e-17,-3.6132281477720715e-17
0.0,69.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8079874515533447,0.27687036991119385,0.27687036991119385,-0.12195000052452087,-3.391308162569405e-17,-3.309400076569914e-17,-5.025404124412401e-17,-1.1263589385634987e-06,-1.1263589385634987e-06,-136.0973663330078,-3.2297234988699648e-15,-1.12113958524937e-14,-1.0313584127084451e-14,0.2602209746837616,0.2602209746837616,-0.07491780072450638,-2.85937908175534e-17,-1.8617416912457548e-17,-3.6936747710653037e-17
0.0,70.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8100900053977966,0.28149738907814026,0.28149738907814026,-0.1237500011920929,-3.230033089412186e-17,-3.616703629833774e-17,-4.936296258361249e-17,-0.00012320037058088928,-0.00012320037058088928,-136.09820556640625,-2.054914000258431e-15,-1.2678808435811258e-14,-8.977380335428373e-15,0.26466357707977295,0.26466357707977295,-0.0761968269944191,-2.88784567535574e-17,-1.9614421013490162e-17,-3.764268680646294e-17
0.0,71.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8121045827865601,0.2861599028110504,0.2861599028110504,-0.12555000185966492,-2.7455302435827264e-17,-3.1589670251375504e-17,-4.492959213768348e-17,-1.1537849786691368e-06,-1.1537849786691368e-06,-136.0973663330078,7.80738484269344e-16,-8.560677394828936e-15,-5.209148017044961e-15,0.2691456973552704,0.2691456973552704,-0.07748723030090332,-2.876933839587185e-17,-2.02935826185105e-17,-3.8055952857939335e-17
0.0,72.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8140332698822021,0.29085633158683777,0.29085633158683777,-0.12735000252723694,-2.6137319169899573e-17,-3.2653543633126905e-17,-4.6594858911985435e-17,-0.00012211645662318915,-0.00012211645662318915,-136.09820556640625,1.4293081709106136e-15,-8.745955687645447e-15,-6.042161298472782e-15,0.27366557717323303,0.27366557717323303,-0.07878851145505905,-2.856789344693559e-17,-2.0993288081224207e-17,-3.8539347281747974e-17
0.0,73.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8158800601959229,0.2955899238586426,0.2955899238586426,-0.12915000319480896,-2.1183870494356424e-17,-2.829301802066177e-17,-4.981189004565727e-17,-1.1597610409808112e-06,-1.1597610409808112e-06,-136.0973663330078,3.970306851027502e-15,-5.114272703655954e-15,-7.897669978662158e-15,0.2782268226146698,0.2782268226146698,-0.08010169118642807,-2.800319378635789e-17,-2.1406193481953527e-17,-3.917697118512835e-17
0.0,74.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8176467418670654,0.3003588616847992,0.3003588616847992,-0.13095000386238098,-1.7683930356301655e-17,-3.232150671780322e-17,-5.540061343164114e-17,-0.00011969154729740694,-0.00011969154729740694,-136.0981903076172,5.4957505085944e-15,-7.57445660555002e-15,-1.1258061438656781e-14,0.2828274667263031,0.2828274667263031,-0.0814262256026268,-2.721477982039277e-17,-2.2023005521122068e-17,-4.009375200163312e-17
0.0,75.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8193371891975403,0.3051663935184479,0.3051663935184479,-0.132750004529953,-1.9581284158151288e-17,-3.50557290715401e-17,-4.814154107367179e-17,-1.1444873280197498e-06,-1.1444873280197498e-06,-136.0973663330078,4.02770730924761e-15,-8.959967032098719e-15,-5.5328365756405085e-15,0.28747105598449707,0.28747105598449707,-0.08276310563087463,-2.6631579438234708e-17,-2.275945103792293e-17,-4.0548509432635174e-17
0.0,76.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8209530115127563,0.31001052260398865,0.31001052260398865,-0.13455000519752502,-1.713505300648087e-17,-3.38732710771731e-17,-4.518539608775428e-17,-0.00011599207209656015,-0.00011599207209656015,-136.09815979003906,4.965985610195459e-15,-7.57249148911239e-15,-3.1593791066663896e-15,0.2921554148197174,0.2921554148197174,-0.08411173522472382,-2.5906203252391032e-17,-2.338732082752008e-17,-4.081047091518582e-17
0.0,77.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8224976658821106,0.31489431858062744,0.31489431858062744,-0.13635000586509705,-1.5264804258943374e-17,-3.4906651272823344e-17,-4.47957609320173e-17,-1.1090942280134186e-06,-1.1090942280134186e-06,-136.0973663330078,5.516360090750518e-15,-7.780759950183277e-15,-2.691874729780666e-15,0.2968839108943939,0.2968839108943939,-0.08547306805849075,-2.509283986479009e-17,-2.4038540271448377e-17,-4.103576844426566e-17
0.0,78.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8239728212356567,0.31981566548347473,0.31981566548347473,-0.13815000653266907,-2.7014845303255028e-17,-3.6272068383797276e-17,-4.586471651145223e-17,-0.00011111751518910751,-0.00011111751518910751,-136.09812927246094,-9.880269811598174e-16,-8.19428058799988e-15,-3.2345329519444747e-15,0.30165424942970276,0.30165424942970276,-0.08684645593166351,-2.5239808352944836e-17,-2.4730437149179582e-17,-4.130888363019597e-17
0.0,79.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8253816366195679,0.3247774839401245,0.3247774839401245,-0.1399500072002411,-3.4136698323769185e-17,-4.065292278699652e-17,-5.362184424240711e-17,-1.0556140068729292e-06,-1.0556140068729292e-06,-136.09735107421875,-4.5364632494558025e-15,-1.0579051876050474e-14,-8.180850033588215e-15,0.306469589471817,0.306469589471817,-0.08823280036449432,-2.5920978352492454e-17,-2.5632128536950162e-17,-4.200616379935367e-17
0.0,80.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8267256617546082,0.32977747917175293,0.32977747917175293,-0.14174999296665192,-3.5397083349283584e-17,-3.575707235186666e-17,-5.334232336981319e-17,-0.00010520163777982816,-0.00010520163777982816,-136.09808349609375,-4.794217492887654e-15,-6.674925826774319e-15,-7.473425056700369e-15,0.3113275170326233,0.3113275170326233,-0.08963140100240707,-2.664721315181196e-17,-2.620608434858233e-17,-4.2648783873633865e-17
0.0,81.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8280078768730164,0.33481842279434204,0.33481842279434204,-0.14354999363422394,-2.658794069783886e-17,-3.54690811498002e-17,-4.653048440799411e-17,-9.868756478681462e-07,-9.868756478681462e-07,-136.09735107421875,2.9760883104861617e-17,-6.06083964550916e-15,-2.5398229983860992e-15,0.31623098254203796,0.31623098254203796,-0.09104309976100922,-2.6642662004081693e-17,-2.6732121587329303e-17,-4.2869220889434347e-17
0.0,82.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8292297720909119,0.33989787101745605,0.33989787101745605,-0.14534999430179596,-3.428916425427496e-17,-3.744097385100821e-17,-5.619851846795469e-17,-9.841065184446052e-05,-9.841065184446052e-05,-136.09803771972656,-3.811643603963142e-15,-6.956465602398019e-15,-8.658705364847624e-15,0.3211773633956909,0.3211773633956909,-0.09246716648340225,-2.7230569043925182e-17,-2.7341179635435773e-17,-4.3627315377226946e-17
0.0,83.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8303940892219543,0.34501832723617554,0.34501832723617554,-0.14714999496936798,-2.785849011872031e-17,-3.418497920176268e-17,-5.692188460490986e-17,-9.063237484951969e-07,-9.063237484951969e-07,-136.09735107421875,-3.10817310626867e-16,-4.414829318230085e-15,-8.576121346556224e-15,0.32616937160491943,0.32616937160491943,-0.09390436857938766,-2.727895083795341e-17,-2.773127470359333e-17,-4.4385102153831675e-17
0.0,84.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.831502377986908,0.3501773178577423,0.3501773178577423,-0.14894999563694,-3.046396346447454e-17,-3.365304251088698e-17,-6.761313446515364e-17,-9.093797416426241e-05,-9.093797416426241e-05,-136.0979766845703,-1.5660175945315631e-15,-3.794643652711748e-15,-1.488442547925399e-14,0.3312043249607086,0.3312043249607086,-0.09535393863916397,-2.752481869450622e-17,-2.8069454262145835e-17,-4.571161199751356e-17
0.0,85.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8325570821762085,0.35537704825401306,0.35537704825401306,-0.15074999630451202,-2.6377876526919794e-17,-3.8196527239959047e-17,-6.411488839299338e-17,-8.177738664016942e-07,-8.177738664016942e-07,-136.09735107421875,5.602862483455916e-16,-6.447774036693818e-15,-1.17171261910143e-14,0.3362846076488495,0.3362846076488495,-0.09681655466556549,-2.7436060560418056e-17,-2.8649258240708754e-17,-4.676524819200401e-17
0.0,86.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8335598111152649,0.3606150150299072,0.3606150150299072,-0.15254999697208405,-4.180742869410413e-17,-3.5956972127418677e-17,-6.67762659132664e-17,-8.299601176986471e-05,-8.299601176986471e-05,-136.09793090820312,-6.977167934661861e-15,-4.624243391362134e-15,-1.2662758008493737e-14,0.34140750765800476,0.34140750765800476,-0.09829143434762955,-2.855061529830058e-17,-2.9068569328101685e-17,-4.7913467526456216e-17
0.0,87.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8345128297805786,0.36589309573173523,0.36589309573173523,-0.15434999763965607,-5.63391259371989e-17,-3.564865213461811e-17,-6.636121976911179e-17,-7.251304623423493e-07,-7.251305191857682e-07,-136.09735107421875,-1.3410761792785695e-14,-4.1392662070822116e-15,-1.1604741012539652e-14,0.3465750217437744,0.3465750217437744,-0.0997791588306427,-3.071156178286881e-17,-2.9447176511912106e-17,-4.897491561465161e-17
0.0,88.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8354176878929138,0.37120872735977173,0.37120872735977173,-0.1561499983072281,-4.129920892575155e-17,-2.7130888817028867e-17,-6.684741668083576e-17,-7.480548811145127e-05,-7.480548811145127e-05,-136.09786987304688,-5.0806467661993794e-15,1.448899619464132e-15,-1.1179731219826492e-14,0.3517844080924988,0.3517844080924988,-0.10127894580364227,-3.153686634979257e-17,-2.931357360809499e-17,-5.0005777872517247e-17
0.0,89.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8362765908241272,0.37656354904174805,0.37656354904174805,-0.1579499989748001,-4.50126013665144e-17,-2.350897593456948e-17,-5.956123926855426e-17,-6.321025693978299e-07,-6.321025693978299e-07,-136.09735107421875,-6.431237412464572e-15,3.611338099629392e-15,-5.944941821402249e-15,0.35703736543655396,0.35703736543655396,-0.10279127955436707,-3.259030071221355e-17,-2.8977794527680116e-17,-5.055853635377213e-17
0.0,90.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8370910286903381,0.38195499777793884,0.38195499777793884,-0.15974999964237213,-5.3713323800710575e-17,-2.864199559493054e-17,-5.699134130658472e-17,-6.658353959210217e-05,-6.658353959210217e-05,-136.09780883789062,-1.0028566010662852e-14,2.0784540781840325e-16,-3.981635069664081e-15,0.36233118176460266,0.36233118176460266,-0.1043153628706932,-3.4245743889560826e-17,-2.895831938733817e-17,-5.093162127981315e-17
0.0,91.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.837863028049469,0.3873843550682068,0.3873843550682068,-0.16155000030994415,-4.6872685718684845e-17,-2.831673494318489e-17,-5.835167621987512e-17,-5.419537956186105e-07,-5.419537956186105e-07,-136.09735107421875,-5.9649860090660745e-15,3.9515849876734584e-16,-4.5700900339453246e-15,0.36766713857650757,0.36766713857650757,-0.10585159063339233,-3.52382448193387e-17,-2.8920996998099775e-17,-5.136326066705557e-17
0.0,92.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8385940194129944,0.3928491175174713,0.3928491175174713,-0.16335000097751617,-5.071482716743035e-17,-2.8184597803413217e-17,-5.4751786194044347e-17,-5.853182665305212e-05,-5.853182665305212e-05,-136.09776306152344,-7.27656528239605e-15,4.51436267755428e-16,-2.0772746112747605e-15,0.3730425536632538,0.3730425536632538,-0.10739917308092117,-3.645792924999304e-17,-2.887804316325112e-17,-5.156090720261899e-17
