Displacement (mm),Force (N),Time (s)
0.00044801295194739387,-4.70840979282631,0.022460938
0.00046085638112566704,-4.7908940709040735,0.030273438
0.00047372697299059895,-4.872479750477913,0.038085938
0.0004866242740182191,-4.952934644167272,0.045898438
0.0004995479482899313,-5.032042981855862,0.053710938
0.0005124977722741604,-5.109604643235515,0.061523438
0.0005254735778983375,-5.18543644646518,0.069335938
0.0005384751866875453,-5.259374165486683,0.077148438
0.0005515023915727222,-5.331272411713413,0.084960938
0.0005645550034552611,-5.401004048242588,0.092773438
0.0005776329124736483,-5.468461187250918,0.10058594
0.0005907361076023854,-5.533552954533262,0.10839844
0.0006038646915019544,-5.5961970859889805,0.11621094
0.000617018936005337,-5.656314131663782,0.12402344
0.0006301993157319378,-5.713830459063093,0.13183594
0.0006434064602393265,-5.7686846770110085,0.13964844
0.0006566410635061267,-5.820832670145746,0.14746094
0.0006699038320615232,-5.870251810207489,0.15527344
0.0006831955170988445,-5.916943373690572,0.16308594
0.0006965169766181827,-5.960928721976396,0.17089844
0.0007098691684560597,-6.00224127682965,0.17871094
0.000723253070703971,-6.040923123515361,0.18652344
0.0007366696082233674,-6.07702665332396,0.19433594
0.0007501196196564882,-6.110617207790404,0.20214844
0.0007636038516897727,-6.141777442647834,0.20996094
0.0007771229802340476,-6.170610884792867,0.21777344
0.000790677647278495,-6.197241327720198,0.22558594
0.0008042684604889623,-6.22180941583147,0.23339844
0.0008178959362221608,-6.244465463924597,0.24121094
0.000831560467296171,-6.265358590224654,0.24902344
0.000845262382897634,-6.28462906259603,0.25683594
0.0008590020407960283,-6.302407808627949,0.26464844
0.000872779864510256,-6.318819582013252,0.27246094
0.0008865963207339349,-6.333984858671984,0.28027344
0.0009004518712846627,-6.348016893847953,0.28808594
0.0009143469164680487,-6.361014329741266,0.29589844
0.0009282817472743982,-6.3730558326174815,0.30371094
0.0009422565316933038,-6.38420042840027,0.31152344
0.0009562713281123976,-6.394487833088318,0.31933594
