Displacement (mm),Force (N),Time (s)
0.0015821965854329453,-6.339645904633754,0.022949219
0.001585449615831672,-6.33500634839715,0.030761719
0.0015888633646648038,-6.330411921860666,0.038574219
0.0015924376370780532,-6.325852940341378,0.046386719
0.0015961722353019377,-6.321333093746871,0.054199219
0.0016000669469088307,-6.316871905103399,0.062011719
0.001604121489930093,-6.312498221437631,0.069824219
0.0016083355006569458,-6.308241483744199,0.077636719
0.0016127085881618487,-6.304129044482354,0.085449219
0.0016172403845439564,-6.30018920447746,0.093261719
0.0016219305423003318,-6.296452630191755,0.10107422
0.0016267786999977084,-6.2929491685740535,0.10888672
0.0016317844676303555,-6.289704284858269,0.11669922
0.0016369474575042894,-6.286738347660647,0.12451172
0.0016422673095996593,-6.284067660661966,0.13232422
0.001647743650411682,-6.281706357470877,0.14013672
0.0016533760360063299,-6.279666953908762,0.14794922
0.0016591639645725078,-6.277956099383799,0.15576172
0.0016651069300205506,-6.276569295533542,0.16357422
0.0016712044402548956,-6.275491300016999,0.17138672
0.001677456003083263,-6.2747002117895185,0.17919922
0.00168386112002931,-6.274169160551582,0.18701172
0.0016904192870698797,-6.273866240065845,0.19482422
0.0016971299877346603,-6.273756681215865,0.20263672
0.001703992687444512,-6.273806831886852,0.21044922
0.0017110068347199537,-6.273987950224882,0.21826172
0.0017181718519520695,-6.274278772537764,0.22607422
0.0017254871038018176,-6.274665566366468,0.23388672
0.0017329518499937064,-6.275139693539409,0.24169922
0.0017405651891991888,-6.275692849701293,0.24951172
0.0017483260033923339,-6.276312133394855,0.25732422
0.0017562329241602062,-6.276981614843508,0.26513672
0.001764284325528996,-6.277690208564091,0.27294922
0.0017724783136660643,-6.278435328789906,0.28076172
0.0017808126947341308,-6.2792193284098134,0.28857422
0.0017892849412383816,-6.280045706788866,0.29638672
0.0017978921914659637,-6.280916716724828,0.30419922
0.0018066313113727557,-6.281830071987364,0.31201172
0.001815499005687326,-6.282776869506423,0.31982422
0.001824491913695405,-6.283742582197099,0.32763672
0.00183360664339885,-6.2847083441769165,0.33544922
0.0018428397414337137,-6.285650846334238,0.34326172
0.0018521876219850014,-6.286542759098085,0.35107422
0.001861646499269237,-6.287354568184065,0.35888672
0.001871212370997206,-6.288058041084673,0.36669922
0.0018808810759266715,-6.288630808598832,0.37451172
0.0018906483867960101,-6.2890588046285165,0.38232422
0.0019005100708221784,-6.289334985547466,0.39013672
0.001910461912652024,-6.289456885679186,0.39794922
0.001920499742660473,-6.289426656997381,0.40576172
0.0019306194864399267,-6.289254632317926,0.41357422
0.0019408172104473178,-6.288963203970449,0.42138672
0.0019510891368689953,-6.288586940244748,0.42919922
0.0019614316362088335,-6.288168312447423,0.43701172
0.0019718412248026203,-6.287751267378231,0.44482422
0.001982314571460503,-6.287375182620935,0.45263672
0.0019928484920633625,-6.287071963311095,0.46044922
0.002003439926217001,-6.286866878288974,0.46826172
0.002014085918559677,-6.286780574191389,0.47607422
0.002024783612415252,-6.286830588621688,0.48388672
0.002035530238043179,-6.287030014721065,0.49169922
0.0020463230896247083,-6.287381876919028,0.49951172
0.0020571595106265816,-6.287875020005612,0.50732422
0.00206803691516036,-6.288486716177202,0.51513672
0.002078952850239212,-6.289188062403532,0.52294922
0.0020899050643774825,-6.289946500258732,0.53076172
0.002100891528573168,-6.290724745801058,0.53857422
0.002111910376015964,-6.2914796047495924,0.54638672
0.0021229598098752712,-6.292164713492548,0.55419922
0.002134038098564786,-6.292733771067637,0.56201172
0.0021451436624020355,-6.293137241904514,0.56982422
0.0021562751163614123,-6.2933151295752525,0.57763672
0.0021674312330474794,-6.293193592084438,0.58544922
0.0021786109108403564,-6.292687613957721,0.59326172
0.0021898131829470855,-6.291707527324088,0.60107422
0.0022010372272059466,-6.290165136460326,0.60888672
0.0022122823244185644,-6.28797505607601,0.61669922
0.0022235477736662155,-6.28505368894956,0.62451172
0.0022348328396347974,-6.281321939782494,0.63232422
0.0022461367603517474,-6.276711300302187,0.64013672
0.0022574587599891094,-6.271169084696609,0.64794922
0.002268798039920867,-6.264660082565897,0.65576172
0.0022801537874170834,-6.257164757427381,0.66357422
0.0022915252257958083,-6.2486774904874505,0.67138672
0.0023029116768902807,-6.239206371434259,0.67919922
0.002314312573315114,-6.228771753061367,0.68701172
0.002325727375487555,-6.2174034356120105,0.69482422
0.002337155445653225,-6.205139367397487,0.70263672
0.002348595985017309,-6.192025894471166,0.71044922
0.0023600480552635286,-6.178116846516004,0.71826172
0.0023715106206869023,-6.163469764554966,0.72607422
0.002382982550701667,-6.148141267675851,0.73388672
0.0023944625658718598,-6.132184305540349,0.74169922
0.002405949159556602,-6.115646633040079,0.74951172
0.002417440561545276,-6.098567984591171,0.75732422
0.002428934785447633,-6.080976715563023,0.76513672
0.0024404297048300394,-6.062889581751485,0.77294922
0.002451923068240507,-6.044315631073878,0.78076172
0.00246341245321692,-6.025264049090811,0.78857422
0.00247489521940717,-6.005753171188634,0.79638672
