Displacement (mm),Force (N),Time (s)
-0.004910025649684583,-6.2293728151654175,0.021972656
-0.004911278691971951,-6.20455543956565,0.029785156
-0.004912491753672379,-6.180116700345637,0.037597656
-0.004913666460796041,-6.156082572729636,0.045410156
-0.004914804447694171,-6.132481670320364,0.053222656
-0.004915907397837701,-6.1093485817300355,0.061035156
-0.004916977075412981,-6.086722714469658,0.068847656
-0.0049180153683079765,-6.0646435487518255,0.076660156
-0.004919024378702995,-6.043144286689024,0.084472656
-0.0049200065211322305,-6.022246238593459,0.092285156
-0.004920964554688673,-6.001956895755598,0.10009766
-0.004921901522462107,-5.98227287713827,0.10791016
-0.00492282064305502,-5.963185102011189,0.11572266
-0.004923725245515983,-5.944681344505828,0.12353516
-0.004924618776186278,-5.926748038414321,0.13134766
-0.004925504812827604,-5.909374627429628,0.13916016
-0.004926387044866732,-5.892555360083073,0.14697266
-0.004927269262908312,-5.8762879502288605,0.15478516
-0.004928155385946814,-5.86057414725419,0.16259766
-0.004929049461920366,-5.8454202093653835,0.17041016
-0.004929955597765733,-5.830837065172252,0.17822266
-0.004930877873040162,-5.8168444540559285,0.18603516
-0.004931820282825387,-5.803474360961288,0.19384766
-0.004932786700805883,-5.790768384699096,0.20166016
-0.004933780864299156,-5.778774836559985,0.20947266
-0.0049348064146227865,-5.767548166873608,0.21728516
-0.004935866999318251,-5.7571464220566275,0.22509766
-0.004936966383438174,-5.74762700159851,0.23291016
-0.004938108502389781,-5.739042163552934,0.24072266
-0.004939297410672064,-5.731435637868962,0.24853516
-0.0049405371542163325,-5.724841697860738,0.25634766
-0.004941831670629512,-5.719283404686889,0.26416016
-0.004943184773861835,-5.714769850155403,0.27197266
-0.004944600196024792,-5.7112966944971095,0.27978516
-0.004946081649612983,-5.70884829363175,0.28759766
-0.004947632880314741,-5.70739731443147,0.29541016
-0.004949257664755168,-5.706903898220963,0.30322266
-0.004950959717348196,-5.707316346293419,0.31103516
-0.004952742555005879,-5.708571773638191,0.31884766
-0.00495460941299473,-5.710596953472258,0.32666016
-0.004956563225337632,-5.713308339974003,0.33447266
-0.0049586066274268795,-5.716610641574851,0.34228516
-0.00496074196519796,-5.720399042947852,0.35009766
-0.0049629713116324395,-5.724568059675851,0.35791016
-0.0049652964822482215,-5.729023663585555,0.36572266
-0.004967719034495486,-5.733693434551865,0.37353516
-0.004970240239030978,-5.73853000580443,0.38134766
-0.004972861032877976,-5.743508069871627,0.38916016
-0.004975581994798884,-5.748619825331994,0.39697266
-0.00497840337629532,-5.753869959442987,0.40478516
-0.0049813251782060254,-5.759270928789711,0.41259766
