Displacement (mm),Force (N),Time (s)
0.002409993211318824,-4.633270841389555,0.021484375
0.0024147103386016615,-4.607263182831664,0.029296875
0.002419318680912837,-4.5809574374566004,0.037109375
0.0024238186164421516,-4.554464437455159,0.044921875
0.002428210760742282,-4.527896041258675,0.052734375
0.0024324958748928884,-4.501360366179913,0.060546875
0.0024366747887581116,-4.474958716683614,0.068359375
0.0024407484006195488,-4.448786334074202,0.076171875
0.002444717717075544,-4.4229377778967445,0.083984375
0.002448583851318225,-4.397512668258651,0.091796875
0.0024523479606020247,-4.372616727050188,0.099609375
0.002456011195921806,-4.348357710238959,0.10742188
0.002459574709352312,-4.324839248790907,0.11523438
0.0024630396748874547,-4.302156806521848,0.12304688
0.0024664072783083892,-4.280397914932336,0.13085938
0.002469678676878298,-4.2596447747519735,0.13867188
0.0024728549501761674,-4.2399761372970435,0.14648438
0.0024759370771766137,-4.221468414968445,0.15429688
0.0024789259793606532,-4.204198625271663,0.16210938
0.002481822608414069,-4.188248077076451,0.16992188
0.0024846279841463596,-4.173703080090793,0.17773438
0.0024873431546958698,-4.160655006505636,0.18554688
0.0024899691548301794,-4.149203473353944,0.19335938
0.0024925070057672137,-4.139459434571547,0.20117188
0.002494957713098822,-4.131543866463316,0.20898438
0.0024973222061862098,-4.125583530325986,0.21679688
0.002499601247436126,-4.121707190076996,0.22460938
0.002501795401649694,-4.120041786664029,0.23242188
0.0025039051024728443,-4.120708033015971,0.24023438
0.0025059307820748237,-4.123817986791672,0.24804688
0.0025078729913289013,-4.129474438048611,0.25585938
0.0025097324376926306,-4.137769069906838,0.26367188
0.002511509926573272,-4.148779661807901,0.27148438
0.002513206286623829,-4.162569350959181,0.27929688
0.002514822397856396,-4.179189284185317,0.28710938
0.0025163592990174294,-4.198681195613699,0.29492188
0.0025178182262624066,-4.221073912734641,0.30273438
0.002519200548885284,-4.246374836390099,0.31054688
0.002520507707336026,-4.274564036885207,0.31835938
0.0025217412464867274,-4.305595509344435,0.32617188
0.002522902914545967,-4.339404378638766,0.33398438
0.0025239947126248314,-4.3759148279462625,0.34179688
0.002525018839050259,-4.415043041159873,0.34960938
0.0025259775551533634,-4.456694946368291,0.35742188
0.0025268730351101975,-4.500764375084884,0.36523438
0.0025277072711275364,-4.547134308488011,0.37304688
0.00252848207043735,-4.595678053818237,0.38085938
0.0025291991123776443,-4.646257653654398,0.38867188
0.0025298599794743226,-4.698721207783152,0.39648438
0.0025304661415778518,-4.7529026826165826,0.40429688
0.002531018968363217,-4.808622016191772,0.41210938
0.002531519794788206,-4.865680085180153,0.41992188
0.002531969993454579,-4.923851575601652,0.42773438
0.0025323710292904558,-4.982882941267185,0.43554688
0.002532724495446592,-5.042496165167721,0.44335938
0.00253303212950689,-5.102395414682581,0.45117188
0.002533295811295243,-5.162271507660878,0.45898438
0.0025335175428214856,-5.221798041263585,0.46679688
0.00253369942079539,-5.280622376763342,0.47460938
0.002533843631016805,-5.3383631501136035,0.48242188
0.0025339524666853036,-5.394619022822162,0.49023438
0.002534028319374847,-5.448982956296899,0.49804688
0.0025340736094350154,-5.50105614731501,0.50585938
0.0025340906816793355,-5.550459215645249,0.51367188
0.0025340816967845,-5.596841564288174,0.52148438
0.0025340485239424555,-5.639892384067705,0.52929688
0.002533992677082671,-5.67935340660641,0.53710938
0.002533915374369262,-5.715028305919747,0.54492188
0.002533817668543004,-5.7467825649346675,0.55273438
0.0025337004809591916,-5.774533632271741,0.56054688
0.00253356451684525,-5.798238581565628,0.56835938
0.002533410169217963,-5.817884809544069,0.57617188
0.002533237464430516,-5.833481667214077,0.58398438
0.002533046051287279,-5.845049994026724,0.59179688
0.002532835234010753,-5.852615689902599,0.59960938
0.002532604045493501,-5.856214412364072,0.60742188
0.002532351348701196,-5.855901710003924,0.61523438
0.0025320759431819457,-5.851758328445981,0.62304688
0.0025317766496872453,-5.843889068295426,0.63085938
0.0025314523553090253,-5.832420716248804,0.63867188
0.0025311020205092865,-5.817501260741689,0.64648438
0.002530724662784129,-5.799298267604437,0.65429688
0.002530319326984941,-5.777997041166558,0.66210938
0.002529885040351524,-5.753796868302217,0.66992188
0.002529420752771898,-5.726901503680003,0.67773438
0.0025289252781872194,-5.697509270476982,0.68554688
0.002528397257327832,-5.665811664840097,0.69335938
0.0025278351524149595,-5.631998460161139,0.70117188
0.002527237267010321,-5.5962601796222025,0.70898438
0.0025266017636917286,-5.558785684760949,0.71679688
0.002525926667979833,-5.519759972115976,0.72460938
0.0025252098898021057,-5.479365400373225,0.73242188
0.002524449289337088,-5.437784567294171,0.74023438
0.0025236427627793327,-5.395202028017934,0.74804688
0.0025227882954725477,-5.351804449561117,0.75585938
0.0025218839584463006,-5.307779851941657,0.76367188
0.0025209278693132347,-5.263316196990408,0.77148438
0.0025199181450760943,-5.218600034012507,0.77929688
0.002518852860354737,-5.17381333653135,0.78710938
0.0025177300240923923,-5.129125379705526,0.79492188
0.0025165475755395445,-5.084685064301074,0.80273438
0.0025153033694076603,-5.040620178840779,0.81054688
0.0025139951433115764,-4.997040370224935,0.81835938
0.0025126205323951806,-4.954041880185792,0.82617188
0.0025111771652247756,-4.911715762698547,0.83398438
0.0025096627571935025,-4.870155867860946,0.84179688
0.002508075113924237,-4.82946053699947,0.84960938
0.0025064120656126724,-4.789727435666621,0.85742188
0.002504671412570842,-4.751047940123669,0.86523438
0.0025028509255146723,-4.713507789862438,0.87304688
0.0025009483823782005,-4.677193825861174,0.88085938
0.00249896160358522,-4.642200394996663,0.88867188
0.002496888480948867,-4.608629969394096,0.89648438
0.002494727037810948,-4.576589521354328,0.90429688
0.002492475510883759,-4.5461867110292316,0.91210938
0.0024901323680512795,-4.51752568724518,0.91992188
0.002487696242354178,-4.490701032214227,0.92773438
0.0024851658726097146,-4.46579191887732,0.93554688
0.0024825401202832366,-4.44285909640914,0.94335938
0.0024798180379208457,-4.421944373951076,0.95117188
0.0024769989269443756,-4.403070468256301,0.95898438
0.0024740823672396665,-4.386238908221269,0.96679688
0.002471068242891201,-4.371427015975116,0.97460938
0.0024679567608700925,-4.3585877864015705,0.98242188
0.0024647484275005724,-4.347651888862545,0.99023438
0.002461443977217317,-4.338528363174162,0.99804688
0.002458044280578944,-4.3311066996280365,1.0058594
0.002454550243700344,-4.325264266902715,1.0136719
0.002450962688666,-4.320875138232105,1.0214844
0.0024472822267206868,-4.317814685040199,1.0292969
0.002443509180112683,-4.315962328031579,1.0371094
0.002439643583990274,-4.315206899299125,1.0449219
0.0024356852253512385,-4.315451142233324,1.0527344
0.002431633663121875,-4.3166101552098795,1.0605469
0.002427488221172193,-4.318605700148605,1.0683594
0.0024232479792016,-4.321361221771158,1.0761719
0.0024189117790650526,-4.324800616711221,1.0839844
0.0024144782352489512,-4.328849721293463,1.0917969
0.0024099457162957767,-4.333435338686509,1.0996094
0.00240531227830795,-4.338479163406853,1.1074219
0.0024005755837016077,-4.343889358328478,1.1152344
0.0023957328726266574,-4.349554926537966,1.1230469
0.002390781043032849,-4.355347311401792,1.1308594
0.0023857168110537653,-4.361129453902425,1.1386719
0.002380536806067023,-4.366766791768121,1.1464844
0.0023752375213615296,-4.3721320934338666,1.1542969
0.002369815227345156,-4.377102895051775,1.1621094
0.0023642659752445222,-4.381559561079686,1.1699219
0.0023585857146038638,-4.385387246785442,1.1777344
0.0023527704460088094,-4.388476554532035,1.1855469
0.002346816300143897,-4.390723064479275,1.1933594
0.002340719510303835,-4.392030716068398,1.2011719
0.0023344763462315476,-4.392317406096731,1.2089844
0.002328083111438668,-4.391519264769093,1.2167969
0.0023215361999070617,-4.389593730296416,1.2246094
0.0023148321093276877,-4.38651908281745,1.2324219
0.002307967402016286,-4.382286996652722,1.2402344
0.0023009387168206885,-4.376892978076992,1.2480469
