Displacement (mm),Force (N),Time (s)
0.0009774684688435666,-5.473789032416305,0.0234375
0.000980454397057256,-5.469791219684647,0.03125
0.0009835060356722938,-5.46658888045309,0.0390625
0.0009866226925562033,-5.464160802779377,0.046875
0.0009898037849221703,-5.462494011942864,0.0546875
0.0009930487167802047,-5.461582947144642,0.0625
0.0009963567795266382,-5.461430173930606,0.0703125
0.0009997271221035783,-5.462051496674826,0.078125
0.0010031588119540572,-5.463475689449995,0.0859375
0.0010066509338888788,-5.465736588652423,0.09375
0.0010102026364132335,-5.468864145518188,0.1015625
0.0010138131096854824,-5.472878547198437,0.109375
0.001017481551121768,-5.477790881839871,0.1171875
0.00102120714100624,-5.483611150141283,0.125
0.0010249890156947743,-5.490355769350185,0.1328125
0.0010288262609110972,-5.498047697922956,0.140625
0.0010327179526073568,-5.506712196979174,0.1484375
0.0010366632171612668,-5.516373321677136,0.15625
0.0010406612637308243,-5.527053471301587,0.1640625
0.0010447113789410223,-5.538775721344956,0.171875
0.001048812902883358,-5.5515643375649955,0.1796875
0.001052965211963504,-5.565441050291633,0.1875
0.001057167725780131,-5.5804225311416324,0.1953125
0.0010614199171357515,-5.596522521798858,0.203125
0.001065721281558082,-5.613752367362022,0.2109375
0.001070071278771901,-5.63211594376257,0.21875
0.0010744693071528663,-5.651604489744225,0.2265625
0.0010789147225323053,-5.672195808084214,0.234375
0.001083406859557062,-5.693855757010431,0.2421875
0.0010879450266319402,-5.716538812084381,0.25
0.0010925284787172511,-5.74018759176203,0.2578125
0.0010971563986785326,-5.764731894273274,0.265625
0.0011018279202057097,-5.790087187594635,0.2734375
0.0011065421761841932,-5.816153982738112,0.28125
0.0011112983072402679,-5.842819075203165,0.2890625
0.0011160954274071716,-5.869956356430349,0.296875
0.0011209326354938908,-5.897423218414507,0.3046875
0.001125809091768575,-5.925055468276949,0.3125
0.001130724060290402,-5.952668397376095,0.3203125
0.0011356768659621372,-5.980061415895016,0.328125
0.0011406668271856774,-6.0070184213872295,0.3359375
0.0011456932163965928,-6.0333047438944,0.34375
0.0011507552436458267,-6.0586682419388564,0.3515625
0.0011558520503429717,-6.082847870810243,0.359375
0.0011609827114821307,-6.105583212451313,0.3671875
0.0011661462588509243,-6.126621284524775,0.375
0.001171341747213334,-6.145725380328464,0.3828125
0.0011765683616540826,-6.162684588514045,0.390625
0.0011818255217809276,-6.177317171895822,0.3984375
0.0011871129268284377,-6.189468732161167,0.40625
0.001192430525182848,-6.1990115237909915,0.4140625
0.0011977784446840067,-6.20584711319142,0.421875
0.0012031569270072391,-6.209910684023354,0.4296875
0.0012085662822244132,-6.211175959068592,0.4375
0.0012140068794718336,-6.20965889118074,0.4453125
0.001219479183532854,-6.205415663525223,0.453125
0.001224983789853275,-6.198534931263499,0.4609375
0.001230521405237967,-6.189130952495394,0.46875
0.0012360928036702597,-6.177340218354284,0.4765625
0.0012416988027744416,-6.163319509556236,0.484375
0.0012473402348044964,-6.147244488641108,0.4921875
0.0012530178937338557,-6.129309130655782,0.5
0.001258732528495795,-6.1097269583033045,0.5078125
0.001264484924978823,-6.088729199817968,0.515625
0.0012702759955942973,-6.066555076273976,0.5234375
0.0012761068013434215,-6.043440425566155,0.53125
0.001281978537079018,-6.019609545419396,0.5390625
0.0012878925236098591,-5.995266752298926,0.546875
0.001293850179117314,-5.970586448593794,0.5546875
0.0012998529270228625,-5.945706914453355,0.5625
0.0013059020770522691,-5.920731916480721,0.5703125
0.0013119987542558112,-5.895737890962457,0.578125
0.0013181438846267502,-5.870782048339264,0.5859375
0.00132433821255526,-5.845906294391263,0.59375
0.001330582358408229,-5.821133988760136,0.6015625
0.0013368769046625043,-5.79646409271365,0.609375
0.0013432224277064927,-5.771869882596551,0.6171875
0.001349619419479771,-5.747304785674999,0.625
0.0013560681648707188,-5.722711540390306,0.6328125
0.0013625686807625678,-5.698028077133367,0.640625
0.0013691207615955867,-5.673190060670204,0.6484375
0.001375724082870704,-5.648134383294562,0.65625
0.0013823782479188012,-5.622802973028435,0.6640625
0.0013890827408759967,-5.597144106053196,0.671875
0.0013958368866035787,-5.571111551038959,0.6796875
0.0014026398937931758,-5.544663123553711,0.6875
0.0014094909147846176,-5.517759778549844,0.6953125
0.0014163890222191134,-5.490368129628711,0.703125
0.0014233331095398099,-5.462466375912024,0.7109375
0.0014303218027594221,-5.43404725572806,0.71875
0.0014373534600997681,-5.4051156075924425,0.7265625
0.0014444262707644989,-5.375684028947915,0.734375
0.0014515383775334867,-5.345767996178471,0.7421875
0.0014586879247545847,-5.315381838548434,0.75
0.0014658729893909823,-5.28453830445819,0.7578125
0.0014730914397896536,-5.253251017315096,0.765625
0.0014803408364195028,-5.2215377080883325,0.7734375
0.001487618433359875,-5.189424087465631,0.78125
0.0014949212157340105,-5.1569458310009315,0.7890625
0.0015022459088403898,-5.124143526728854,0.796875
0.0015095889988030995,-5.091052860065701,0.8046875
0.0015169468306205907,-5.057698192929594,0.8125
0.0015243157499136802,-5.024092236366768,0.8203125
0.0015316921891211273,-4.990240195174469,0.828125
0.0015390726440499326,-4.956146403151351,0.8359375
0.0015464535564376272,-4.921819879310465,0.84375
0.0015538311800211853,-4.887276140608137,0.8515625
0.0015612015114334385,-4.852537260753356,0.859375
0.0015685602965074743,-4.817633420876978,0.8671875
0.0015759030837914885,-4.782603485203309,0.875
0.0015832253013992935,-4.747489232034848,0.8828125
0.0015905223238229876,-4.712326211223905,0.890625
0.001597789486580681,-4.6771423100619,0.8984375
0.001605022035134173,-4.641967167407839,0.90625
0.001612215054289701,-4.606841583680996,0.9140625
0.0016193634506059913,-4.571818540431596,0.921875
0.0016264619996954645,-4.5369596353210655,0.9296875
0.0016335053850797788,-4.502333260769314,0.9375
0.001640488177023141,-4.468017306278987,0.9453125
0.0016474047964919348,-4.434105230031009,0.953125
0.0016542495252520604,-4.400710770440606,0.9609375
0.0016610165665212053,-4.3679679280381,0.96875
0.0016677001229192712,-4.336026473849017,0.9765625
0.0016742944525002163,-4.305045176516203,0.984375
0.0016807938797986594,-4.275185360902734,0.9921875
0.0016871927607759326,-4.24660562564296,1.0
0.001693485431056594,-4.219456165567919,1.0078125
0.0016996661851072007,-4.193873137932545,1.015625
0.0017057292951311366,-4.169977048062737,1.0234375
0.0017116690341451172,-4.14787575390619,1.03125
0.001717479673935396,-4.12766762173051,1.0390625
0.0017231554577847833,-4.10944204653109,1.046875
0.0017286905708397242,-4.093278532869341,1.0546875
0.0017340791313014464,-4.079246427768831,1.0625
