Displacement (mm),Force (N),Time (s)
-0.009494687941156868,-5.182251619655955,0.021972656
-0.00950523396340915,-5.165713122739328,0.029785156
-0.009515623740897396,-5.148734214451544,0.037597656
-0.00952585624740503,-5.131378726779527,0.045410156
-0.009535930654478268,-5.113707388682893,0.053222656
-0.00954584628099085,-5.09577670041443,0.061035156
-0.009555602579459062,-5.077640231153949,0.068847656
-0.009565199200487816,-5.059352937722738,0.076660156
-0.00957463607562934,-5.040974470508902,0.084472656
-0.00958391337573273,-5.022569264753085,0.092285156
-0.009593031344156028,-5.004205042692126,0.10009766
-0.00960199017163492,-4.985949670195889,0.10791016
-0.009610789991455631,-4.967868290621777,0.11572266
-0.009619430937755306,-4.950024996260653,0.12353516
-0.009627913209410727,-4.93248728218072,0.13134766
-0.009636237106653886,-4.9153269839400044,0.13916016
-0.009644403027034633,-4.898615164719135,0.14697266
-0.009652411444608263,-4.882415837967696,0.15478516
-0.009660262910250055,-4.8667839329125115,0.16259766
-0.009667958073835877,-4.851766818549392,0.17041016
-0.009675497691558996,-4.8374065172473015,0.17822266
-0.00968288259004087,-4.823740348397105,0.18603516
-0.009690113605583413,-4.81080008234437,0.19384766
-0.00969719156901109,-4.798612351237751,0.20166016
-0.009704117351745358,-4.787199735805136,0.20947266
-0.00971089188125573,-4.776580911873932,0.21728516
-0.009717516079070588,-4.766770824232693,0.22509766
-0.009723990780649045,-4.757780674031771,0.23291016
-0.009730316697566355,-4.749617216379399,0.24072266
-0.009736494433942495,-4.742281218492477,0.24853516
-0.009742524537648423,-4.735766787297468,0.25634766
-0.009748407545459936,-4.730064281357388,0.26416016
-0.00975414397797399,-4.725164082279802,0.27197266
-0.009759734303545993,-4.72105661887218,0.27978516
-0.009765178956125789,-4.7177303895168095,0.28759766
-0.00977047844649383,-4.715173211466154,0.29541016
-0.009775633499896425,-4.7133746643431,0.30322266
-0.009780645098745707,-4.712323755071593,0.31103516
-0.009785514397826246,-4.712005525670654,0.31884766
-0.009790242617536445,-4.712402164749025,0.32666016
-0.00979483099315007,-4.713495230042408,0.33447266
-0.009799280760890502,-4.7152651853969205,0.34228516
-0.009803593166262782,-4.717688330629053,0.35009766
-0.009807769485254561,-4.720734973308866,0.35791016
-0.009811811010458082,-4.724373722569828,0.36572266
-0.009815718979492814,-4.728578100223298,0.37353516
-0.009819494488582322,-4.733326952853724,0.38134766
-0.009823138439846462,-4.738598642547572,0.38916016
-0.009826651533345696,-4.744366677268115,0.39697266
-0.009830034308220166,-4.750602092469111,0.40478516
-0.009833287239114299,-4.757280032458974,0.41259766
-0.009836410837096361,-4.7643822213818225,0.42041016
-0.0098394056913222,-4.771891527076292,0.42822266
-0.009842272480030546,-4.779784017730522,0.43603516
-0.009845011991070155,-4.7880257306056535,0.44384766
-0.009847625110891722,-4.796577060459509,0.45166016
-0.009850112761248772,-4.805400209224691,0.45947266
-0.009852475839501492,-4.814461976811515,0.46728516
-0.009854715206047018,-4.823732706859988,0.47509766
-0.009856831699110377,-4.833188101362235,0.48291016
-0.009858826122503392,-4.842813181790072,0.49072266
-0.009860699201552922,-4.852603271662034,0.49853516
-0.009862451581543669,-4.862561895195229,0.50634766
-0.00986408389039992,-4.872696399430724,0.51416016
-0.009865596784291678,-4.883011390079561,0.52197266
-0.009866990932758364,-4.893504720989413,0.52978516
-0.00986826697684852,-4.904169816636052,0.53759766
-0.009869425470665803,-4.914999257846948,0.54541016
-0.009870466800316231,-4.925984027513207,0.55322266
-0.009871391126448375,-4.93711085831913,0.56103516
-0.009872198405885354,-4.948361689244632,0.56884766
-0.009872888477257013,-4.959714810852059,0.57666016
-0.009873461142400767,-4.971145134331282,0.58447266
-0.009873916206299047,-4.982623246727386,0.59228516
-0.009874253492123041,-4.994115409877735,0.60009766
-0.009874472842108,-5.0055852804016085,0.60791016
-0.009874574085566242,-5.01699703631217,0.61572266
-0.009874556973801855,-5.028318286815234,0.62353516
-0.009874421129439802,-5.039518551510422,0.63134766
-0.009874166068018046,-5.05056361495109,0.63916016
-0.009873791289659309,-5.061412971216346,0.64697266
-0.009873296371761162,-5.0720233687782486,0.65478516
-0.009872681011584637,-5.082353052306413,0.66259766
-0.009871945027832937,-5.092363118616642,0.67041016
-0.009871088342984745,-5.1020172804278845,0.67822266
-0.009870110945601376,-5.111281346123697,0.68603516
-0.00986901283958476,-5.120125738326765,0.69384766
-0.009867794033958597,-5.128530756478279,0.70166016
-0.009866454613656258,-5.1364870001939025,0.70947266
-0.009864994846370328,-5.143989975109117,0.71728516
-0.009863415230129728,-5.15103465848851,0.72509766
-0.009861716419554916,-5.157613278203231,0.73291016
-0.009859899097416901,-5.163717642860828,0.74072266
-0.009857963922065066,-5.169342416747331,0.74853516
-0.009855911556856455,-5.174482937245879,0.75634766
-0.00985374269550309,-5.179129646940245,0.76416016
-0.009851458048146588,-5.183267826699571,0.77197266
-0.009849058326458555,-5.186883390467191,0.77978516
-0.009846544264370634,-5.189966254916396,0.78759766
-0.009843916638216054,-5.192508230796278,0.79541016
-0.009841176251870901,-5.194499255680983,0.80322266
-0.009838323934207633,-5.195924507923254,0.81103516
-0.009835360586907633,-5.19676546601605,0.81884766
-0.009832287238470593,-5.197004908738905,0.82666016
-0.009829105049828393,-5.196629956737673,0.83447266
-0.009825815276517592,-5.195630699599657,0.84228516
-0.00982241923277706,-5.193998266682677,0.85009766
-0.009818918285058525,-5.191726718149894,0.85791016
-0.009815313859622938,-5.188817307032742,0.86572266
-0.009811607439801917,-5.185279555763958,0.87353516
-0.009807800548409256,-5.181128539460769,0.88134766
-0.009803894723414319,-5.176383544736675,0.88916016
-0.009799891505229107,-5.171070973381231,0.89697266
-0.009795792460806684,-5.1652275766309135,0.90478516
-0.00979159924276219,-5.158899478712269,0.91259766
-0.00978731363578706,-5.15213791481009,0.92041016
-0.009782937544233766,-5.144996419790517,0.92822266
-0.009778472937326166,-5.137532284356333,0.93603516
-0.009773921815969425,-5.129807714124671,0.94384766
-0.00976928622464696,-5.121885662720551,0.95166016
-0.009764568259226171,-5.113822844105666,0.95947266
-0.009759770048094226,-5.105665025123043,0.96728516
-0.009754893749549012,-5.097448849601366,0.97509766
-0.009749941562354376,-5.089209564990336,0.98291016
-0.00974491570478297,-5.080986509717044,0.99072266
-0.009739818390159648,-5.072821220815695,0.99853516
-0.009734651839625855,-5.064752532942749,1.0063477
-0.009729418289931199,-5.056815357008131,1.0141602
-0.009724119959379269,-5.049044576148679,1.0219727
-0.009718759011475142,-5.041480037560941,1.0297852
-0.009713337569063552,-5.034166411325999,1.0375977
-0.009707857774104831,-5.027146547566112,1.0454102
-0.00970232181510086,-5.020456482556582,1.0532227
-0.009696731870163705,-5.014127145233913,1.0610352
-0.009691090038415891,-5.00818730518029,1.0688477
-0.009685398345457421,-5.002663697653752,1.0766602
-0.00967965879297602,-4.997578671895099,1.0844727
-0.00967387338378621,-4.9929461819654835,1.0922852
-0.009668044116380331,-4.988769307976874,1.1000977
-0.009662172984446597,-4.985043590671938,1.1079102
-0.009656261996693484,-4.981764482668611,1.1157227
-0.009650313192178838,-4.978929557659008,1.1235352
-0.009644328622203317,-4.976533300516786,1.1313477
-0.009638310301880575,-4.974564041617462,1.1391602
-0.009632260159896397,-4.973005917722117,1.1469727
-0.009626180018308814,-4.971840289845987,1.1547852
-0.009620071617767859,-4.971045905726915,1.1625977
-0.009613936674883111,-4.970599649217038,1.1704102
-0.009607776927108626,-4.970478865905354,1.1782227
-0.009601594135441061,-4.970666306144885,1.1860352
-0.009595390092074527,-4.971153598730141,1.1938477
-0.009589166687771303,-4.971939292563715,1.2016602
-0.009582925999685785,-4.973024194507427,1.2094727
-0.009576670318507048,-4.974407652786551,1.2172852
-0.009570402084026514,-4.976086375630276,1.2250977
-0.009564123773650018,-4.9780546475110095,1.2329102
-0.009557837844385254,-4.980303392608692,1.2407227
-0.009551546786236858,-4.9828186144004265,1.2485352
-0.00954525322455564,-4.985581673596753,1.2563477
-0.009538959972589798,-4.98857190000565,1.2641602
-0.009532670000684097,-4.991769460604702,1.2719727
-0.009526386348663856,-4.995156044288072,1.2797852
-0.009520112056880635,-4.998713632546637,1.2875977
-0.009513850187863515,-5.002423854816217,1.2954102
-0.009507603894780402,-5.006268919900074,1.3032227
-0.009501376436247861,-5.01023227657533,1.3110352
-0.009495171134829465,-5.014296638912069,1.3188477
-0.009488991350106842,-5.018440040340105,1.3266602
-0.00948284050968548,-5.022633627439483,1.3344727
-0.009476722185926021,-5.026843859860426,1.3422852
-0.009470640169790196,-5.031037992389568,1.3500977
-0.009464598487830699,-5.035188188549531,1.3579102
-0.009458601343698778,-5.039270360637387,1.3657227
-0.009452653033345054,-5.043261358111924,1.3735352
-0.00944675789203828,-5.0471409523432476,1.3813477
-0.00944092027014877,-5.050897049898941,1.3891602
-0.009435144533011228,-5.0545285700792455,1.3969727
-0.009429435111040605,-5.058043774370532,1.4047852
-0.0094237965746384,-5.061455856407968,1.4125977
-0.00941823367114939,-5.06478023344656,1.4204102
-0.009412751319216631,-5.068034524590772,1.4282227
-0.009407354591332278,-5.07123739142022,1.4360352
-0.009402048689695769,-5.074403988968197,1.4438477
-0.009396838907137868,-5.077539609882714,1.4516602
-0.0093917305734312,-5.080635533559434,1.4594727
-0.009386729001359369,-5.083672210270013,1.4672852
-0.00938183945639213,-5.086628637982447,1.4750977
-0.009377067160052974,-5.089488279124176,1.4829102
-0.009372417315222701,-5.092237141724495,1.4907227
-0.009367895135257816,-5.094859526782812,1.4985352
-0.009363505863311979,-5.097336418494876,1.5063477
-0.009359254775750177,-5.0996470242401335,1.5141602
-0.009355147167127266,-5.101771552919548,1.5219727
-0.009351188317532299,-5.103692484924288,1.5297852
-0.009347383452594409,-5.1053926175291995,1.5375977
-0.009343737708255561,-5.1068517731637035,1.5454102
