Displacement (mm),Force (N),Time (s)
0.0029842835512462265,-6.745279059197205,0.021972656
0.002987601350141309,-6.701999501836376,0.029785156
0.0029908189402116925,-6.657056340994922,0.037597656
0.0029939363014778206,-6.610511470705422,0.045410156
0.002996953316190549,-6.562408010523796,0.053222656
0.002999869812042543,-6.512766990616424,0.061035156
0.003002685646603623,-6.461591002388388,0.068847656
0.0030054007314313375,-6.408870226213096,0.076660156
0.0030080149516395907,-6.354586324048644,0.084472656
0.0030105280712495013,-6.298712054637803,0.092285156
0.003012939722300845,-6.241213972724944,0.10009766
0.0030152494708163215,-6.182066234713586,0.10791016
0.0030174568938936717,-6.121270694936751,0.11572266
0.003019561610763795,-6.058870174130779,0.12353516
0.003021563264029799,-5.994945902967486,0.13134766
0.0030234614841956405,-5.9296017118887105,0.13916016
0.003025255848703843,-5.862946647830012,0.14697266
0.003026945860610164,-5.7950865384567285,0.15478516
0.003028530979908627,-5.726124708892409,0.16259766
0.003030010655787944,-5.656164955900091,0.17041016
0.003031384294099578,-5.58531183566092,0.17822266
0.003032651200919115,-5.513670156248781,0.18603516
0.003033810577349499,-5.441348459938666,0.19384766
0.003034861572603816,-5.368463180266113,0.20166016
0.003035803349202191,-5.2951403674424276,0.20947266
0.003036635108287936,-5.221519594670063,0.21728516
0.003037356056415549,-5.147755938142323,0.22509766
0.0030379653455591834,-5.074014423925279,0.23291016
0.0030384620460656483,-5.0004646895259555,0.24072266
0.0030388451860030976,-4.927280553038714,0.24853516
0.003039113823524722,-4.854638228088793,0.25634766
0.0030392671023411495,-4.782709036847688,0.26416016
0.0030393042844729487,-4.711651210082149,0.27197266
0.0030392247656077396,-4.641606505097344,0.27978516
0.00303902805946594,-4.572700777573904,0.28759766
0.0030387137549022065,-4.5050442810045235,0.29541016
0.003038281480137011,-4.438729800290917,0.30322266
0.003037730892378212,-4.3738321006089,0.31103516
0.003037061682235615,-4.310413386296597,0.31884766
0.0030362735945741294,-4.248529259888515,0.32666016
0.0030353664653471283,-4.188226871255934,0.33447266
0.003034340233353645,-4.129541957356274,0.34228516
0.0030331948963344363,-4.072503865180252,0.35009766
0.003031930440022756,-4.017146205048109,0.35791016
0.003030546803672026,-3.9635167227826447,0.36572266
0.0030290439321833296,-3.911675788286703,0.37353516
0.0030274218568592933,-3.861679473712847,0.38134766
0.0030256806779804224,-3.813561984822391,0.38916016
0.0030238204510277737,-3.767330295360469,0.39697266
0.0030218410973979174,-3.7229675135821347,0.40478516
0.0030197424270902236,-3.68043665354804,0.41259766
0.0030175242618957327,-3.6396811642133375,0.42041016
0.0030151865642398788,-3.6006255976888224,0.42822266
0.0030127294922993224,-3.5631836758134345,0.43603516
0.0030101533724558884,-3.5272748676767014,0.44384766
0.0030074586340101475,-3.49284212879282,0.45166016
0.0030046457743761546,-3.459865009661792,0.45947266
0.003001715377957553,-3.428366417823334,0.46728516
0.0029986681466424507,-3.398410849524488,0.47509766
0.0029955048834502396,-3.370095732085557,0.48291016
0.00299222641540435,-3.343544726115862,0.49072266
0.002988833502648362,-3.318909182358471,0.49853516
0.002985326782548221,-3.2963718308366694,0.50634766
0.002981706770687428,-3.27614461941176,0.51416016
0.0029779739271893987,-3.2584639669346838,0.52197266
0.0029741287658521195,-3.2435876642123036,0.52978516
0.00297017193293901,-3.231787672526167,0.53759766
0.0029661041758593377,-3.2233316935193943,0.54541016
0.0029619262238742613,-3.2184566518767035,0.55322266
0.002957638692934341,-3.2173480693895793,0.56103516
0.0029532420810841663,-3.2201331446602244,0.56884766
0.0029487368434475848,-3.2268831771434083,0.57666016
0.002944123489594241,-3.237622267948336,0.58447266
0.0029394026359428086,-3.2523417246256447,0.59228516
0.002934574991671853,-3.2710154325351515,0.60009766
0.0029296412969048212,-3.2936093738452663,0.60791016
0.0029246022446370533,-3.3200861686946115,0.61572266
0.0029194584251725484,-3.3504117429175677,0.62353516
0.002914210323321645,-3.3845586578882,0.63134766
0.002908858353749052,-3.422494760692005,0.63916016
0.0029034028755343874,-3.4641665515720974,0.64697266
0.0028978441661436437,-3.5094912997567302,0.65478516
0.0028921824053954877,-3.5583526296186103,0.66259766
0.002886417723077637,-3.610594314072109,0.67041016
0.002880550308785269,-3.6660166094398927,0.67822266
0.002874580517349254,-3.7243789953002557,0.68603516
0.0028685088973519654,-3.785410251728129,0.69384766
0.0028623361287813,-3.848818546786349,0.70166016
0.0028560629277767,-3.9142957679815034,0.70947266
