$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$Ct_Th_max;$Ct_Th_mean;$Ct_Th_min;$Ct_Th_stddev;$DA_lam_1;$DA_lam_2;$DA_lam_3;$DA_val01;$DA_value;$DA_vec_1x;$DA_vec_1y;$DA_vec_1z;$DA_vec_2x;$DA_vec_2y;$DA_vec_2z;$DA_vec_3x;$DA_vec_3y;$DA_vec_3z;$Po_smooth;$Po_voxel;$Po_N_value;$Po_N_value(cl);$Po_N_value(op);$Po_S_smooth;$Po_S_smooth(cl);$Po_S_smooth(op);$Po_S_voxel;$Po_S_voxel(cl);$Po_S_voxel(op);$Po_V_smooth;$Po_V_smooth(cl);$Po_V_smooth(op);$Po_V_voxel;$Po_V_voxel(cl);$Po_V_voxel(op);$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
109731.180286;162162.253093;26848.8688929;26532.59872183216;0.59178540661;0.5845590504066054;2.40049982071;0.657587766565;0.195999994874;0.306945395769;1.312053719857037;0.8617051310755026;0.8262411490674607;0.37026881097712294;1.5879791527423803;-0.07739973482815823;-0.0895236437496926;-0.9929727077106948;-0.2145133313437694;0.9741294830731068;-0.07110401453870317;0.9736494809346579;0.2075024515939515;-0.09460137873292866;0.00260691181489;0.00384572002115;11602;7841;3761;109731.180288;1508.21830412;108222.961984;162162.253081;2896.124616;159266.128465;18520.3960346;70.1755750692;18450.2204595;18856.4833621;102.430866552;18754.0524955;-0.800156955356;-0.5411013520033869;45369.2649277;45389.08208396862;0.742021906236;2.2688639164;0.690081340771;0.195999994874;0.298673411283;2.40049982071;0.657587766565;0.195999994874;0.306945395769;09 Apr 2021;633;624;312;C0001909_Binarized.mhd;0.098;0.098;0.098;3.822;4.998;0.0;62.034;61.152;30.576;21:11:49;
