$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$Ct_Th_max;$Ct_Th_mean;$Ct_Th_min;$Ct_Th_stddev;$DA_lam_1;$DA_lam_2;$DA_lam_3;$DA_val01;$DA_value;$DA_vec_1x;$DA_vec_1y;$DA_vec_1z;$DA_vec_2x;$DA_vec_2y;$DA_vec_2z;$DA_vec_3x;$DA_vec_3y;$DA_vec_3z;$Po_smooth;$Po_voxel;$Po_N_value;$Po_N_value(cl);$Po_N_value(op);$Po_S_smooth;$Po_S_smooth(cl);$Po_S_smooth(op);$Po_S_voxel;$Po_S_voxel(cl);$Po_S_voxel(op);$Po_V_smooth;$Po_V_smooth(cl);$Po_V_smooth(op);$Po_V_voxel;$Po_V_voxel(cl);$Po_V_voxel(op);$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
91674.9388301;132770.93975;21964.1515235;21734.04990002396;0.602658501248;0.5960229717708885;2.14707255363;0.620714758119;0.195999994874;0.243790619421;1.390821371845149;0.8335923299609365;0.7755862981939149;0.44235376742523413;1.793251602154285;-0.04794967151766442;-0.020028970428558023;0.9986489219665337;0.983441717441163;-0.17587891243211787;0.043692065161437726;-0.1747661792159011;-0.984208031111953;-0.028130661154843372;0.00265038706451;0.00344082372278;4303;2897;1406;91674.938831;1003.29904314;90671.6397879;132770.939747;1753.632776;131017.306971;14481.2839561;58.3682014069;14422.9157547;14731.0712939;75.0412381603;14656.0300557;-0.805356119539;-0.5466169934831177;36445.4354797;36465.121193984014;0.808832482609;1.76399993896;0.615635192583;0.195999994874;0.231953598171;2.14707255363;0.620714758119;0.195999994874;0.243790619421;10 Apr 2021;507;502;322;C0001919_Binarized.mhd;0.098;0.098;0.098;1.176;2.45;0.196;49.686;49.196;31.556;21:21:24;
