$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$Ct_Th_max;$Ct_Th_mean;$Ct_Th_min;$Ct_Th_stddev;$DA_lam_1;$DA_lam_2;$DA_lam_3;$DA_val01;$DA_value;$DA_vec_1x;$DA_vec_1y;$DA_vec_1z;$DA_vec_2x;$DA_vec_2y;$DA_vec_2z;$DA_vec_3x;$DA_vec_3y;$DA_vec_3z;$Po_smooth;$Po_voxel;$Po_N_value;$Po_N_value(cl);$Po_N_value(op);$Po_S_smooth;$Po_S_smooth(cl);$Po_S_smooth(op);$Po_S_voxel;$Po_S_voxel(cl);$Po_S_voxel(op);$Po_V_smooth;$Po_V_smooth(cl);$Po_V_smooth(op);$Po_V_voxel;$Po_V_voxel(cl);$Po_V_voxel(op);$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
114697.480007;167184.242328;28206.9416098;27743.904355103965;0.660605195079;0.6494131151724666;2.63691020012;0.657282926376;0.195999994874;0.395248780684;1.386118200845985;0.8109281550045053;0.8029536441495102;0.4207177687592255;1.7262742512541476;-0.0941672532466645;0.03506779422310731;0.9949385801265846;0.13572251196182064;0.9905011368356155;-0.022065757954958378;-0.9862615921563365;0.13295769152508366;-0.09803226051442872;0.00198417555695;0.00299169339343;6990;5488;1502;114697.480008;1299.19427141;113398.285736;167184.242322;2417.42284;164766.819482;14491.69567;56.0787942514;14435.6168757;14977.5986557;83.2503147843;14894.3483409;-1.01719458378;-0.673646196413632;42698.6372798;42721.50301081606;0.857563353784;1.39971995354;0.508811678282;0.195999994874;0.173990907888;2.63691020012;0.657282926376;0.195999994874;0.395248780684;10 Apr 2021;522;523;327;C0001912_Binarized.mhd;0.098;0.098;0.098;0.0;2.646;0.489992486852;51.156;51.254;32.046;05:42:53;
