Step,Frame,Ux,Uy,Uz,Fx,Fy,Fz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,1.0,-0.0051462543196976185,0.010595938190817833,0.0783500000834465,0.0,0.0,1351.9942626953125
0.0,2.0,-0.011522859334945679,0.025157388299703598,0.156700000166893,0.0,0.0,2656.05419921875
0.0,3.0,-0.01538605336099863,0.029048871248960495,0.17628750205039978,0.0,0.0,2876.45263671875
0.0,4.0,-0.021665848791599274,0.03237328678369522,0.20566874742507935,0.0,0.0,3092.14697265625
0.0,5.0,-0.02789386548101902,0.03516949713230133,0.2350499927997589,0.0,0.0,3236.720458984375
0.0,6.0,-0.03467143699526787,0.03851349651813507,0.2644312381744385,0.0,0.0,3340.121337890625
0.0,7.0,-0.04800941422581673,0.04595058411359787,0.308503121137619,0.0,0.0,3442.35791015625
0.0,8.0,-0.08067695051431656,0.06428220123052597,0.37461093068122864,0.0,0.0,3521.523193359375
0.0,9.0,-0.140794038772583,0.10226400196552277,0.44071874022483826,0.0,0.0,3538.578857421875
0.0,10.0,-0.23515436053276062,0.14550676941871643,0.5068265795707703,0.0,0.0,3491.072265625
0.0,11.0,-0.3582248389720917,0.1754509061574936,0.5729343891143799,0.0,0.0,3379.99951171875
0.0,12.0,-0.4899885952472687,0.19767309725284576,0.6390421986579895,0.0,0.0,3234.406005859375
0.0,13.0,-0.6207581758499146,0.2142464518547058,0.7051500082015991,0.0,0.0,3087.945556640625
0.0,14.0,-0.7477026581764221,0.22720670700073242,0.7712578177452087,0.0,0.0,2953.27294921875
0.0,15.0,-0.870830774307251,0.2382785528898239,0.8373656272888184,0.0,0.0,2833.444580078125
0.0,16.0,-0.901073694229126,0.24086391925811768,0.8538925647735596,0.0,0.0,2805.7021484375
0.0,17.0,-0.931115984916687,0.24335847795009613,0.8704195022583008,0.0,0.0,2779.059814453125
0.0,18.0,-0.9757912158966064,0.2468845546245575,0.8952099680900574,0.0,0.0,2741.472900390625
0.0,19.0,-0.9924114346504211,0.24811692535877228,0.9045063853263855,0.0,0.0,2728.140380859375
0.0,20.0,-1.0171948671340942,0.24977998435497284,0.9184510111808777,0.0,0.0,2709.291259765625
0.0,21.0,-1.0264358520507812,0.25031355023384094,0.9236802458763123,0.0,0.0,2702.663330078125
0.0,22.0,-1.0402394533157349,0.25096288323402405,0.9315240383148193,0.0,0.0,2693.356201171875
0.0,23.0,-1.0436781644821167,0.25108954310417175,0.9334850311279297,0.0,0.0,2691.171142578125
0.0,24.0,-1.0471124649047852,0.25120171904563904,0.9354459643363953,0.0,0.0,2689.039794921875
0.0,25.0,-1.0522562265396118,0.2513439655303955,0.9383874535560608,0.0,0.0,2685.93798828125
0.0,26.0,-1.0599555969238281,0.2515132427215576,0.9427995681762695,0.0,0.0,2681.453125
0.0,27.0,-1.0676363706588745,0.251642644405365,0.947211742401123,0.0,0.0,2677.124755859375
0.0,28.0,-1.0753002166748047,0.25173819065093994,0.9516239166259766,0.0,0.0,2672.930419921875
0.0,29.0,-1.082948088645935,0.2517966032028198,0.9560360908508301,0.0,0.0,2668.874755859375
0.0,30.0,-1.0943907499313354,0.2517956495285034,0.9626543521881104,0.0,0.0,2663.09765625
0.0,31.0,-1.0972450971603394,0.25177180767059326,0.9643089175224304,0.0,0.0,2661.733154296875
