Step,Frame,Ux,Uy,Uz,Fx,Fy,Fz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,1.0,-0.03288423269987106,-0.02749195694923401,0.09769999980926514,0.0,0.0,2261.2744140625
0.0,2.0,-0.09840764850378036,-0.06916113197803497,0.19539999961853027,0.0,0.0,3867.270263671875
0.0,3.0,-0.18695701658725739,-0.1294960379600525,0.2930999994277954,0.0,0.0,4305.4267578125
0.0,4.0,-0.2749876081943512,-0.186286062002182,0.39079999923706055,0.0,0.0,4491.00634765625
0.0,5.0,-0.36154985427856445,-0.23933731019496918,0.4884999990463257,0.0,0.0,4602.0966796875
0.0,6.0,-0.4470084011554718,-0.29007193446159363,0.5861999988555908,0.0,0.0,4680.9560546875
0.0,7.0,-0.5319308042526245,-0.33899933099746704,0.683899998664856,0.0,0.0,4741.7998046875
0.0,8.0,-0.6167683005332947,-0.3863448202610016,0.7815999984741211,0.0,0.0,4791.10302734375
0.0,9.0,-0.7018068432807922,-0.43241560459136963,0.8792999982833862,0.0,0.0,4832.34765625
0.0,10.0,-0.7871391177177429,-0.4774966537952423,0.9769999980926514,0.0,0.0,4867.76318359375
0.0,11.0,-0.8727484941482544,-0.52180016040802,1.0746999979019165,0.0,0.0,4898.77294921875
0.0,12.0,-0.9585787653923035,-0.5656217932701111,1.1723999977111816,0.0,0.0,4926.30078125
0.0,13.0,-1.0446810722351074,-0.6091086864471436,1.2700999975204468,0.0,0.0,4951.0244140625
0.0,14.0,-1.1310182809829712,-0.6523045897483826,1.367799997329712,0.0,0.0,4973.48876953125
0.0,15.0,-1.2175984382629395,-0.695232629776001,1.465499997138977,0.0,0.0,4994.1123046875
0.0,16.0,-1.3043718338012695,-0.7379611730575562,1.5631999969482422,0.0,0.0,5013.1708984375
0.0,17.0,-1.391325831413269,-0.7804869413375854,1.6608999967575073,0.0,0.0,5030.90185546875
0.0,18.0,-1.4784430265426636,-0.8228679895401001,1.7585999965667725,0.0,0.0,5047.5
0.0,19.0,-1.5657869577407837,-0.8650177121162415,1.8562999963760376,0.0,0.0,5063.02587890625
0.0,20.0,-1.653268814086914,-0.9070103764533997,1.9539999961853027,0.0,0.0,5077.703125
1.0,0.0,-1.653268814086914,-0.9070103764533997,1.9539999961853027,0.0,0.0,5077.703125
1.0,1.0,-1.6340469121932983,-0.8958870768547058,1.9270999431610107,0.0,0.0,4813.7958984375
1.0,2.0,-1.6148196458816528,-0.8847686052322388,1.9002000093460083,0.0,0.0,4549.93798828125
1.0,3.0,-1.5955862998962402,-0.8736565709114075,1.8732999563217163,0.0,0.0,4286.1435546875
1.0,4.0,-1.576343297958374,-0.8625520467758179,1.8464000225067139,0.0,0.0,4022.432373046875
1.0,5.0,-1.5570883750915527,-0.8514556884765625,1.8194999694824219,0.0,0.0,3758.823486328125
1.0,6.0,-1.5378186702728271,-0.840368390083313,1.7926000356674194,0.0,0.0,3495.342041015625
1.0,7.0,-1.5185307264328003,-0.8292906880378723,1.7656999826431274,0.0,0.0,3232.019287109375
1.0,8.0,-1.499220848083496,-0.8182232975959778,1.738800048828125,0.0,0.0,2968.889892578125
1.0,9.0,-1.4798823595046997,-0.807166576385498,1.711899995803833,0.0,0.0,2706.00146484375
1.0,10.0,-1.4605093002319336,-0.7961194515228271,1.684999942779541,0.0,0.0,2443.409423828125
1.0,11.0,-1.4410960674285889,-0.7850790023803711,1.6581000089645386,0.0,0.0,2181.178955078125
1.0,12.0,-1.421639084815979,-0.7740451693534851,1.6311999559402466,0.0,0.0,1919.3636474609375
1.0,13.0,-1.402136206626892,-0.7630121111869812,1.6043000221252441,0.0,0.0,1658.0325927734375
1.0,14.0,-1.382577896118164,-0.751971423625946,1.5773999691009521,0.0,0.0,1397.3389892578125
1.0,15.0,-1.3629435300827026,-0.7409195899963379,1.5505000352859497,0.0,0.0,1137.515380859375
1.0,16.0,-1.343234658241272,-0.7298452258110046,1.5235999822616577,0.0,0.0,878.816162109375
1.0,17.0,-1.323448657989502,-0.7187249064445496,1.4967000484466553,0.0,0.0,621.4924926757812
1.0,18.0,-1.3035823106765747,-0.707527756690979,1.4697999954223633,0.0,0.0,365.9245910644531
1.0,19.0,-1.283621072769165,-0.6962295174598694,1.4428999423980713,0.0,0.0,112.5672607421875
1.0,20.0,-1.2635282278060913,-0.6848059296607971,1.4160000085830688,0.0,0.0,-137.80673217773438
