Step,Frame,Ux,Uy,Uz,Fx,Fy,Fz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,1.0,-0.0050952681340277195,0.010432177223265171,0.0783500000834465,0.0,0.0,1349.2388916015625
0.0,2.0,-0.011123428121209145,0.023826560005545616,0.156700000166893,0.0,0.0,2649.5673828125
0.0,3.0,-0.014506004750728607,0.02700224332511425,0.17628750205039978,0.0,0.0,2873.625732421875
0.0,4.0,-0.019684934988617897,0.0289095900952816,0.20566874742507935,0.0,0.0,3097.112060546875
0.0,5.0,-0.024365665391087532,0.029743313789367676,0.2350499927997589,0.0,0.0,3250.725830078125
0.0,6.0,-0.028714848682284355,0.030319685116410255,0.2644312381744385,0.0,0.0,3365.66455078125
0.0,7.0,-0.03545299172401428,0.031375735998153687,0.308503121137619,0.0,0.0,3490.091796875
0.0,8.0,-0.04527541622519493,0.033022310584783554,0.37461093068122864,0.0,0.0,3615.653564453125
0.0,9.0,-0.05595111474394798,0.035674817860126495,0.45296093821525574,0.0,0.0,3717.103759765625
0.0,10.0,-0.06469196826219559,0.03957946598529816,0.5313109159469604,0.0,0.0,3791.670654296875
0.0,11.0,-0.07220606505870819,0.04591859132051468,0.6096609234809875,0.0,0.0,3850.748046875
0.0,12.0,-0.07904525846242905,0.054761532694101334,0.6880109310150146,0.0,0.0,3900.75
0.0,13.0,-0.08571529388427734,0.06621286273002625,0.7663609385490417,0.0,0.0,3944.2236328125
0.0,14.0,-0.09246087819337845,0.08048606663942337,0.8447109460830688,0.0,0.0,3982.338623046875
0.0,15.0,-0.09901243448257446,0.09713590890169144,0.923060953617096,0.0,0.0,4015.904296875
0.0,16.0,-0.10542558878660202,0.11592087894678116,1.001410961151123,0.0,0.0,4045.68408203125
0.0,17.0,-0.11142104864120483,0.13649259507656097,1.0797609090805054,0.0,0.0,4072.47802734375
0.0,18.0,-0.11697043478488922,0.15843364596366882,1.1581109762191772,0.0,0.0,4096.81494140625
0.0,19.0,-0.12203866243362427,0.18156351149082184,1.2364609241485596,0.0,0.0,4119.0673828125
0.0,20.0,-0.12698595225811005,0.2055787295103073,1.3148109912872314,0.0,0.0,4139.6474609375
0.0,21.0,-0.1319177746772766,0.23046982288360596,1.3931609392166138,0.0,0.0,4158.8515625
0.0,22.0,-0.1367799937725067,0.2557806074619293,1.471510887145996,0.0,0.0,4176.84765625
0.0,23.0,-0.14156296849250793,0.2814812660217285,1.549860954284668,0.0,0.0,4193.88525390625
0.0,24.0,-0.14265014231204987,0.2871255576610565,1.5670000314712524,0.0,0.0,4197.54443359375
1.0,0.0,-0.14265014231204987,0.2871255576610565,1.5670000314712524,0.0,0.0,4197.54443359375
1.0,1.0,-0.14143209159374237,0.27999013662338257,1.541100025177002,0.0,0.0,3953.858642578125
1.0,2.0,-0.14021305739879608,0.27285128831863403,1.5152000188827515,0.0,0.0,3710.199462890625
1.0,3.0,-0.13899296522140503,0.26570695638656616,1.489300012588501,0.0,0.0,3466.577880859375
1.0,4.0,-0.13777115941047668,0.2585560083389282,1.4634000062942505,0.0,0.0,3223.004150390625
1.0,5.0,-0.1365474909543991,0.25139695405960083,1.4375,0.0,0.0,2979.488037109375
1.0,6.0,-0.13532008230686188,0.2442314624786377,1.4115999937057495,0.0,0.0,2736.044189453125
1.0,7.0,-0.1340896189212799,0.2370581179857254,1.385699987411499,0.0,0.0,2492.697265625
1.0,8.0,-0.132854163646698,0.2298738956451416,1.3597999811172485,0.0,0.0,2249.470458984375
1.0,9.0,-0.131609708070755,0.2226840704679489,1.333899974822998,0.0,0.0,2006.3773193359375
1.0,10.0,-0.13035166263580322,0.21548840403556824,1.3079999685287476,0.0,0.0,1763.44873046875
1.0,11.0,-0.12907464802265167,0.20828068256378174,1.282099962234497,0.0,0.0,1520.7327880859375
1.0,12.0,-0.1277584433555603,0.20107784867286682,1.2561999559402466,0.0,0.0,1278.32666015625
1.0,13.0,-0.12639251351356506,0.19386088848114014,1.230299949645996,0.0,0.0,1036.3419189453125
1.0,14.0,-0.1249520555138588,0.18662884831428528,1.2043999433517456,0.0,0.0,795.1079711914062
1.0,15.0,-0.12343768775463104,0.17939195036888123,1.1785000562667847,0.0,0.0,556.32275390625
1.0,16.0,-0.12188566476106644,0.17203648388385773,1.1526000499725342,0.0,0.0,322.8402404785156
1.0,17.0,-0.12022928893566132,0.1644136756658554,1.1267000436782837,0.0,0.0,98.76808166503906
1.0,18.0,-0.11864061653614044,0.15647843480110168,1.1008000373840332,0.0,0.0,-112.04993438720703
1.0,19.0,-0.11737138777971268,0.1479567289352417,1.0749000310897827,0.0,0.0,-306.26177978515625
1.0,20.0,-0.11669054627418518,0.13839320838451385,1.0490000247955322,0.0,0.0,-482.61749267578125
