Step,Frame,Ux,Uy,Uz,Fx,Fy,Fz
0.0,88.0,-1.4143580198287964,-1.0846269130706787,1.5750524997711182,0.0,0.0,2455.806640625
0.0,89.0,-1.4237147569656372,-1.0922279357910156,1.584854006767273,0.0,0.0,2451.25537109375
0.0,90.0,-1.4330707788467407,-1.099839448928833,1.5946553945541382,0.0,0.0,2446.71044921875
0.0,91.0,-1.4424270391464233,-1.107460379600525,1.604456901550293,0.0,0.0,2442.1748046875
0.0,92.0,-1.4517827033996582,-1.115088701248169,1.6142584085464478,0.0,0.0,2437.6572265625
0.0,93.0,-1.4611374139785767,-1.1227238178253174,1.6240599155426025,0.0,0.0,2433.158203125
0.0,94.0,-1.470490574836731,-1.1303644180297852,1.6338613033294678,0.0,0.0,2428.68408203125
0.0,95.0,-1.4845192432403564,-1.1418336629867554,1.6485635042190552,0.0,0.0,2422.01708984375
0.0,96.0,-1.48977792263031,-1.1461272239685059,1.6540769338607788,0.0,0.0,2419.557373046875
0.0,97.0,-1.4976660013198853,-1.1525657176971436,1.6623468399047852,0.0,0.0,2415.8916015625
0.0,98.0,-1.509498119354248,-1.1622177362442017,1.674751877784729,0.0,0.0,2410.445556640625
0.0,99.0,-1.513933777809143,-1.1658294200897217,1.6794037818908691,0.0,0.0,2408.440673828125
0.0,100.0,-1.5205873250961304,-1.171242356300354,1.6863815784454346,0.0,0.0,2405.461181640625
0.0,101.0,-1.530570149421692,-1.179353952407837,1.6968482732772827,0.0,0.0,2401.03662109375
0.0,102.0,-1.5405566692352295,-1.1874545812606812,1.7073149681091309,0.0,0.0,2396.656982421875
0.0,103.0,-1.543053388595581,-1.1894762516021729,1.7099316120147705,0.0,0.0,2395.57421875
0.0,104.0,-1.545549988746643,-1.1914979219436646,1.7125483751296997,0.0,0.0,2394.49267578125
0.0,105.0,-1.5492949485778809,-1.1945322751998901,1.7164733409881592,0.0,0.0,2392.865234375
0.0,106.0,-1.5549116134643555,-1.1990901231765747,1.7223608493804932,0.0,0.0,2390.4111328125
0.0,107.0,-1.5605264902114868,-1.2036551237106323,1.7282483577728271,0.0,0.0,2387.945068359375
0.0,108.0,-1.566139578819275,-1.2082282304763794,1.7341359853744507,0.0,0.0,2385.4658203125
0.0,109.0,-1.5717506408691406,-1.2128113508224487,1.7400234937667847,0.0,0.0,2382.968505859375
0.0,110.0,-1.5773591995239258,-1.2174055576324463,1.7459110021591187,0.0,0.0,2380.4521484375
0.0,111.0,-1.5857679843902588,-1.224320411682129,1.7547422647476196,0.0,0.0,2376.6357421875
0.0,112.0,-1.598374843597412,-1.2347255945205688,1.7679892778396606,0.0,0.0,2370.874755859375
0.0,113.0,-1.6031010150909424,-1.2386245727539062,1.7729568481445312,0.0,0.0,2368.746826171875
0.0,114.0,-1.6048731803894043,-1.2400858402252197,1.7748197317123413,0.0,0.0,2367.9580078125
0.0,115.0,-1.6075316667556763,-1.2422773838043213,1.7776139974594116,0.0,0.0,2366.7744140625
0.0,116.0,-1.611520528793335,-1.2455635070800781,1.781805396080017,0.0,0.0,2365.005859375
0.0,117.0,-1.6175059080123901,-1.2504897117614746,1.7880924940109253,0.0,0.0,2362.36572265625
0.0,118.0,-1.6190024614334106,-1.2517199516296387,1.7896642684936523,0.0,0.0,2361.71044921875
0.0,119.0,-1.6204991340637207,-1.2529499530792236,1.7912360429763794,0.0,0.0,2361.055908203125
0.0,120.0,-1.6227443218231201,-1.2547951936721802,1.7935937643051147,0.0,0.0,2360.073486328125
0.0,121.0,-1.626111626625061,-1.2575794458389282,1.7971302270889282,0.0,0.0,2358.5498046875
0.0,122.0,-1.629481315612793,-1.260348916053772,1.8006666898727417,0.0,0.0,2357.068359375
0.0,123.0,-1.6328513622283936,-1.2631183862686157,1.8042032718658447,0.0,0.0,2355.588134765625
0.0,124.0,-1.6362217664718628,-1.2658873796463013,1.8077397346496582,0.0,0.0,2354.109375
0.0,125.0,-1.6412780284881592,-1.2700413465499878,1.8130444288253784,0.0,0.0,2351.889892578125
0.0,126.0,-1.6488642692565918,-1.2762724161148071,1.821001648902893,0.0,0.0,2348.562744140625
0.0,127.0,-1.6564521789550781,-1.282497525215149,1.8289587497711182,0.0,0.0,2345.259033203125
0.0,128.0,-1.6640421152114868,-1.288712739944458,1.8369158506393433,0.0,0.0,2341.98974609375
0.0,129.0,-1.6659396886825562,-1.2902638912200928,1.8389052152633667,0.0,0.0,2341.18212890625
0.0,130.0,-1.667837381362915,-1.2918142080307007,1.8408944606781006,0.0,0.0,2340.377197265625
0.0,131.0,-1.6706839799880981,-1.294138789176941,1.8438783884048462,0.0,0.0,2339.1728515625
0.0,132.0,-1.6749544143676758,-1.2976233959197998,1.8483542203903198,0.0,0.0,2337.37353515625
0.0,133.0,-1.679225206375122,-1.3011040687561035,1.852830171585083,0.0,0.0,2335.58740234375
0.0,134.0,-1.6834962368011475,-1.304580807685852,1.8573060035705566,0.0,0.0,2333.814453125
0.0,135.0,-1.6877670288085938,-1.3080555200576782,1.8617819547653198,0.0,0.0,2332.048828125
0.0,136.0,-1.6888346672058105,-1.3089237213134766,1.862900972366333,0.0,0.0,2331.609130859375
0.0,137.0,-1.6899021863937378,-1.309791922569275,1.8640198707580566,0.0,0.0,2331.169677734375
0.0,138.0,-1.6915072202682495,-1.3110952377319336,1.8656983375549316,0.0,0.0,2330.439453125
0.0,139.0,-1.6919071674346924,-1.3114211559295654,1.8661179542541504,0.0,0.0,2330.276611328125
0.0,140.0,-1.6923072338104248,-1.3117469549179077,1.8665375709533691,0.0,0.0,2330.113525390625
0.0,141.0,-1.6929072141647339,-1.312235713005066,1.8671669960021973,0.0,0.0,2329.8681640625
0.0,142.0,-1.6938073635101318,-1.3129689693450928,1.8681111335754395,0.0,0.0,2329.499267578125
0.0,143.0,-1.6951576471328735,-1.3140690326690674,1.8695273399353027,0.0,0.0,2328.94482421875
0.0,144.0,-1.6971828937530518,-1.315719723701477,1.8716516494750977,0.0,0.0,2328.1103515625
0.0,145.0,-1.7002204656600952,-1.3181982040405273,1.87483811378479,0.0,0.0,2326.850341796875
0.0,146.0,-1.7047758102416992,-1.3219208717346191,1.879617691040039,0.0,0.0,2324.94287109375
0.0,147.0,-1.7064837217330933,-1.323317289352417,1.8814101219177246,0.0,0.0,2324.22705078125
0.0,148.0,-1.70904541015625,-1.3254125118255615,1.8840986490249634,0.0,0.0,2323.151123046875
0.0,149.0,-1.7128872871398926,-1.328557014465332,1.8881314992904663,0.0,0.0,2321.533447265625
0.0,150.0,-1.7143278121948242,-1.3297361135482788,1.889643907546997,0.0,0.0,2320.927490234375
0.0,151.0,-1.716488242149353,-1.331505298614502,1.8919123411178589,0.0,0.0,2320.017822265625
0.0,152.0,-1.7197285890579224,-1.3341604471206665,1.8953150510787964,0.0,0.0,2318.65185546875
0.0,153.0,-1.7209433317184448,-1.3351562023162842,1.896591067314148,0.0,0.0,2318.140869140625
0.0,154.0,-1.7227654457092285,-1.3366504907608032,1.8985050916671753,0.0,0.0,2317.373291015625
0.0,155.0,-1.725498080253601,-1.3388947248458862,1.9013761281967163,0.0,0.0,2316.216064453125
0.0,156.0,-1.72652268409729,-1.3397369384765625,1.902452826499939,0.0,0.0,2315.781005859375
0.0,157.0,-1.72805917263031,-1.3410024642944336,1.9040677547454834,0.0,0.0,2315.121826171875
0.0,158.0,-1.7303634881973267,-1.3429056406021118,1.9064902067184448,0.0,0.0,2314.118408203125
0.0,159.0,-1.733819842338562,-1.3457611799240112,1.9101238250732422,0.0,0.0,2312.609130859375
0.0,160.0,-1.7351161241531372,-1.3468304872512817,1.9114865064620972,0.0,0.0,2312.047119140625
0.0,161.0,-1.7370604276657104,-1.348433494567871,1.9135303497314453,0.0,0.0,2311.2060546875
0.0,162.0,-1.7399771213531494,-1.3508363962173462,1.9165962934494019,0.0,0.0,2309.947265625
0.0,163.0,-1.7443522214889526,-1.3544368743896484,1.921195149421692,0.0,0.0,2308.06640625
0.0,164.0,-1.7509156465530396,-1.3598294258117676,1.928093433380127,0.0,0.0,2305.260498046875
0.0,165.0,-1.757480502128601,-1.3652098178863525,1.934991717338562,0.0,0.0,2302.48193359375
0.0,166.0,-1.7640479803085327,-1.3705757856369019,1.941890001296997,0.0,0.0,2299.736328125
0.0,167.0,-1.7739086151123047,-1.37859308719635,1.9522373676300049,0.0,0.0,2295.68408203125
0.0,168.0,-1.7755895853042603,-1.3799536228179932,1.9539999961853027,0.0,0.0,2295.0078125
1.0,0.0,-1.7755895853042603,-1.3799536228179932,1.9539999961853027,0.0,0.0,2295.0078125
1.0,1.0,-1.749979853630066,-1.361829400062561,1.9228625297546387,0.0,0.0,2049.417236328125
1.0,2.0,-1.7436034679412842,-1.357310175895691,1.9150781631469727,0.0,0.0,1987.9296875
1.0,3.0,-1.7340574264526367,-1.350537657737732,1.9034016132354736,0.0,0.0,1895.66552734375
1.0,4.0,-1.7304850816726685,-1.3480006456375122,1.8990228176116943,0.0,0.0,1861.06396484375
1.0,5.0,-1.7251331806182861,-1.3441975116729736,1.892454743385315,0.0,0.0,1809.1651611328125
1.0,6.0,-1.7231284379959106,-1.3427722454071045,1.8899917602539062,0.0,0.0,1789.703369140625
1.0,7.0,-1.7223769426345825,-1.342237949371338,1.8890681266784668,0.0,0.0,1782.40576171875
1.0,8.0,-1.7212501764297485,-1.3414366245269775,1.8876826763153076,0.0,0.0,1771.4600830078125
1.0,9.0,-1.7208276987075806,-1.34113609790802,1.8871631622314453,0.0,0.0,1767.3555908203125
1.0,10.0,-1.7206693887710571,-1.3410234451293945,1.8869682550430298,0.0,0.0,1765.8165283203125
1.0,11.0,-1.7204318046569824,-1.3408544063568115,1.8866760730743408,0.0,0.0,1763.5076904296875
1.0,12.0,-1.7203304767608643,-1.3407824039459229,1.8865514993667603,0.0,0.0,1762.5238037109375
1.0,13.0,-1.7203304767608643,-1.3407824039459229,1.8865514993667603,0.0,0.0,1762.5238037109375
