Step,Frame,Ux,Uy,Uz,Fx,Fy,Fz
0.0,34.0,-1.1291791200637817,-0.6198975443840027,1.3884037733078003,0.0,0.0,3730.99755859375
0.0,35.0,-1.2133820056915283,-0.6614772081375122,1.4861037731170654,0.0,0.0,3735.666259765625
0.0,36.0,-1.2975560426712036,-0.7034896612167358,1.5838037729263306,0.0,0.0,3740.255615234375
0.0,37.0,-1.3816510438919067,-0.7456748485565186,1.6815037727355957,0.0,0.0,3744.9716796875
0.0,38.0,-1.4657479524612427,-0.787894606590271,1.7792037725448608,0.0,0.0,3749.66015625
0.0,39.0,-1.5499205589294434,-0.8300693035125732,1.876903772354126,0.0,0.0,3754.380126953125
0.0,40.0,-1.6164183616638184,-0.863228976726532,1.9539999961853027,0.0,0.0,3758.257080078125
1.0,0.0,-1.6164183616638184,-0.863228976726532,1.9539999961853027,0.0,0.0,3758.257080078125
1.0,1.0,-1.5979557037353516,-0.8520219922065735,1.9270999431610107,0.0,0.0,3487.003662109375
1.0,2.0,-1.5794798135757446,-0.8408255577087402,1.9002000093460083,0.0,0.0,3215.88330078125
1.0,3.0,-1.5609846115112305,-0.8296406865119934,1.8732999563217163,0.0,0.0,2944.94140625
1.0,4.0,-1.5424643754959106,-0.8184691071510315,1.8464000225067139,0.0,0.0,2674.234130859375
1.0,5.0,-1.523912787437439,-0.8073105812072754,1.8194999694824219,0.0,0.0,2403.826416015625
1.0,6.0,-1.5053240060806274,-0.7961644530296326,1.7926000356674194,0.0,0.0,2133.79248046875
1.0,7.0,-1.486690878868103,-0.785028338432312,1.7656999826431274,0.0,0.0,1864.23388671875
1.0,8.0,-1.4680076837539673,-0.7738940715789795,1.738800048828125,0.0,0.0,1595.32275390625
1.0,9.0,-1.4492682218551636,-0.7627525329589844,1.711899995803833,0.0,0.0,1327.4521484375
1.0,10.0,-1.430463433265686,-0.7515764832496643,1.684999942779541,0.0,0.0,1061.360107421875
1.0,11.0,-1.411578893661499,-0.7402795553207397,1.6581000089645386,0.0,0.0,798.2551879882812
1.0,12.0,-1.3926008939743042,-0.728775143623352,1.6311999559402466,0.0,0.0,539.5990600585938
1.0,13.0,-1.3734995126724243,-0.7169688940048218,1.6043000221252441,0.0,0.0,287.3612365722656
1.0,14.0,-1.3541526794433594,-0.7048254609107971,1.5773999691009521,0.0,0.0,43.96490478515625
1.0,15.0,-1.3344935178756714,-0.6923468112945557,1.5505000352859497,0.0,0.0,-187.69781494140625
1.0,16.0,-1.3144948482513428,-0.6794607043266296,1.5235999822616577,0.0,0.0,-403.78375244140625
1.0,17.0,-1.2941060066223145,-0.6661422848701477,1.4967000484466553,0.0,0.0,-601.4147338867188
1.0,18.0,-1.273349642753601,-0.6524347066879272,1.4697999954223633,0.0,0.0,-780.9268798828125
