$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$Ct_Th_max;$Ct_Th_mean;$Ct_Th_min;$Ct_Th_stddev;$DA_lam_1;$DA_lam_2;$DA_lam_3;$DA_val01;$DA_value;$DA_vec_1x;$DA_vec_1y;$DA_vec_1z;$DA_vec_2x;$DA_vec_2y;$DA_vec_2z;$DA_vec_3x;$DA_vec_3y;$DA_vec_3z;$Po_smooth;$Po_voxel;$Po_N_value;$Po_N_value(cl);$Po_N_value(op);$Po_S_smooth;$Po_S_smooth(cl);$Po_S_smooth(op);$Po_S_voxel;$Po_S_voxel(cl);$Po_S_voxel(op);$Po_V_smooth;$Po_V_smooth(cl);$Po_V_smooth(op);$Po_V_voxel;$Po_V_voxel(cl);$Po_V_voxel(op);$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
68975.5325831;99141.1796097;10789.041017;10839.214138199977;0.38127148961;0.38284348829566417;1.71989297867;0.489453053554;0.195999994874;0.214587587649;1.4338770059384829;0.8046621308179189;0.7614608632435981;0.4689496657733092;1.8830606734410367;-0.00304308592995954;0.005237594679198702;0.9999816534467015;0.602441282608283;-0.79814054908234;0.00601372761503261;0.7981574034219752;0.6024485301770746;-0.000726532981276112;0.00151065743364;0.0022077711778;2201;1379;822;68975.5325837;376.175246288;68599.3573374;99141.1796105;678.829928;98462.3496825;17508.4879381;16.3232037833;17492.1647343;17473.175832;23.983454544;17449.1923774;-0.240346834864;-0.17520677978124788;28297.5289552;28312.389970255987;0.709599364075;4.90000009537;0.919792854246;0.195999994874;0.653306629811;1.71989297867;0.489453053554;0.195999994874;0.214587587649;11 Apr 2021;406;450;331;C0001901_Binarized.mhd;0.098;0.098;0.098;7.35;3.332;0.882;39.788;44.1;32.438;09:13:48;
