Step,Frame,Label,X,Y,Z,Ux,Uy,Uz,Fx,Fy,Fz
0.0,15.0,5.0,-0.5,-0.5,0.5,3.788758107143478e-19,-6.489992911642051e-19,-0.002749999985098839,0.0,0.0,-20.86029052734375
0.0,15.0,6.0,0.5,-0.5,0.5,0.0019537394400686026,-0.0010417548473924398,-0.002749999985098839,0.0,0.0,-20.86029052734375
0.0,15.0,7.0,0.5,0.5,0.5,0.0029954942874610424,0.0009119845926761627,-0.002749999985098839,0.0,0.0,-20.86029052734375
0.0,15.0,8.0,-0.5,0.5,0.5,0.0010417548473924398,0.0019537394400686026,-0.002749999985098839,0.0,0.0,-20.86029052734375
0.0,16.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.002950000111013651,-1.9853762296406785e-06,-1.980597971851239e-06,22.388273239135742
0.0,16.0,2.0,0.5,-0.5,-0.5,0.002096254378557205,-0.0012073274701833725,0.002950000111013651,0.0,0.0,22.388273239135742
0.0,16.0,3.0,0.5,0.5,-0.5,0.0033035818487405777,0.0008889268501661718,0.002950000111013651,0.0,0.0,22.388273239135742
0.0,16.0,4.0,-0.5,0.5,-0.5,0.0012073274701833725,0.002096254378557205,0.002950000111013651,0.0,0.0,22.388273239135742
0.0,16.0,5.0,-0.5,-0.5,0.5,1.640770440846656e-18,2.218536866765704e-18,-0.002950000111013651,0.0,0.0,-22.388273239135742
0.0,16.0,6.0,0.5,-0.5,0.5,0.002096254378557205,-0.0012073274701833725,-0.002950000111013651,0.0,0.0,-22.388273239135742
0.0,16.0,7.0,0.5,0.5,0.5,0.0033035818487405777,0.0008889268501661718,-0.002950000111013651,0.0,0.0,-22.388273239135742
0.0,16.0,8.0,-0.5,0.5,0.5,0.0012073274701833725,0.002096254378557205,-0.002950000111013651,0.0,0.0,-22.388273239135742
0.0,17.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0031500000040978193,6.789992613304152e-12,6.773011405197815e-12,23.917743682861328
0.0,17.0,2.0,0.5,-0.5,-0.5,0.002238818909972906,-0.001372900209389627,0.0031500000040978193,0.0,0.0,23.917743682861328
0.0,17.0,3.0,0.5,0.5,-0.5,0.0036117190029472113,0.00086591875879094,0.0031500000040978193,0.0,0.0,23.917743682861328
0.0,17.0,4.0,-0.5,0.5,-0.5,0.001372900209389627,0.002238818909972906,0.0031500000040978193,0.0,0.0,23.917743682861328
0.0,17.0,5.0,-0.5,-0.5,0.5,1.873416435693267e-18,3.362330474748024e-19,-0.0031500000040978193,0.0,0.0,-23.917743682861328
0.0,17.0,6.0,0.5,-0.5,0.5,0.002238818909972906,-0.001372900209389627,-0.0031500000040978193,0.0,0.0,-23.917743682861328
0.0,17.0,7.0,0.5,0.5,0.5,0.0036117190029472113,0.00086591875879094,-0.0031500000040978193,0.0,0.0,-23.917743682861328
0.0,17.0,8.0,-0.5,0.5,0.5,0.001372900209389627,0.002238818909972906,-0.0031500000040978193,0.0,0.0,-23.917743682861328
0.0,18.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0033499998971819878,-3.7599841107294196e-06,-3.748194785657688e-06,25.448698043823242
0.0,18.0,2.0,0.5,-0.5,-0.5,0.0023813799489289522,-0.0015739485388621688,0.0033499998971819878,0.0,0.0,25.448698043823242
0.0,18.0,3.0,0.5,0.5,-0.5,0.003955328371375799,0.0008074314100667834,0.0033499998971819878,0.0,0.0,25.448698043823242
0.0,18.0,4.0,-0.5,0.5,-0.5,0.0015739485388621688,0.0023813799489289522,0.0033499998971819878,0.0,0.0,25.448698043823242
0.0,18.0,5.0,-0.5,-0.5,0.5,2.555757257699165e-19,1.849800636000031e-18,-0.0033499998971819878,0.0,0.0,-25.448698043823242
0.0,18.0,6.0,0.5,-0.5,0.5,0.0023813799489289522,-0.0015739485388621688,-0.0033499998971819878,0.0,0.0,-25.448698043823242
0.0,18.0,7.0,0.5,0.5,0.5,0.003955328371375799,0.0008074314100667834,-0.0033499998971819878,0.0,0.0,-25.448698043823242
0.0,18.0,8.0,-0.5,0.5,0.5,0.0015739485388621688,0.0023813799489289522,-0.0033499998971819878,0.0,0.0,-25.448698043823242
0.0,19.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0035500000230968,2.7328150593169953e-12,2.7228033196158297e-12,26.981143951416016
0.0,19.0,2.0,0.5,-0.5,-0.5,0.002523977542296052,-0.001774997217580676,0.0035500000230968,0.0,0.0,26.981143951416016
0.0,19.0,3.0,0.5,0.5,-0.5,0.004298974759876728,0.0007489803247153759,0.0035500000230968,0.0,0.0,26.981143951416016
0.0,19.0,4.0,-0.5,0.5,-0.5,0.001774997217580676,0.002523977542296052,0.0035500000230968,0.0,0.0,26.981143951416016
0.0,19.0,5.0,-0.5,-0.5,0.5,8.433584041781867e-19,1.4831866404934398e-18,-0.0035500000230968,0.0,0.0,-26.981143951416016
0.0,19.0,6.0,0.5,-0.5,0.5,0.002523977542296052,-0.001774997217580676,-0.0035500000230968,0.0,0.0,-26.981143951416016
0.0,19.0,7.0,0.5,0.5,0.5,0.004298974759876728,0.0007489803247153759,-0.0035500000230968,0.0,0.0,-26.981143951416016
0.0,19.0,8.0,-0.5,0.5,0.5,0.001774997217580676,0.002523977542296052,-0.0035500000230968,0.0,0.0,-26.981143951416016
0.0,20.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.0037499999161809683,4.968522468451475e-11,4.9455977507717463e-11,28.515077590942383
0.0,20.0,2.0,0.5,-0.5,-0.5,0.002665899461135268,-0.002310017589479685,0.0037499999161809683,0.0,0.0,28.515077590942383
0.0,20.0,3.0,0.5,0.5,-0.5,0.004975916817784309,0.0003558820753823966,0.0037499999161809683,0.0,0.0,28.515077590942383
0.0,20.0,4.0,-0.5,0.5,-0.5,0.002310017589479685,0.002665899461135268,0.0037499999161809683,0.0,0.0,28.515077590942383
0.0,20.0,5.0,-0.5,-0.5,0.5,2.2875867248261512e-20,1.8356275165893945e-18,-0.0037499999161809683,0.0,0.0,-28.515077590942383
0.0,20.0,6.0,0.5,-0.5,0.5,0.002665899461135268,-0.002310017589479685,-0.0037499999161809683,0.0,0.0,-28.515077590942383
0.0,20.0,7.0,0.5,0.5,0.5,0.004975916817784309,0.0003558820753823966,-0.0037499999161809683,0.0,0.0,-28.515077590942383
0.0,20.0,8.0,-0.5,0.5,0.5,0.002310017589479685,0.002665899461135268,-0.0037499999161809683,0.0,0.0,-28.515077590942383
0.0,21.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.003949999809265137,-7.125375134364731e-08,-7.085129283268543e-08,30.05050277709961
0.0,21.0,2.0,0.5,-0.5,-0.5,0.002807628596201539,-0.00284010567702353,0.003949999809265137,0.0,0.0,30.05050277709961
0.0,21.0,3.0,0.5,0.5,-0.5,0.005647734273225069,-3.247702261433005e-05,0.003949999809265137,0.0,0.0,30.05050277709961
0.0,21.0,4.0,-0.5,0.5,-0.5,0.00284010567702353,0.002807628596201539,0.003949999809265137,0.0,0.0,30.05050277709961
