Step,Frame,Label,X,Y,Z,Ux,Uy,Uz,Fx,Fy,Fz
0.0,16.0,3.0,0.5,0.5,-0.5,0.0020886000711470842,0.0020886000711470842,0.002950000111013651,0.0,0.0,22.228839874267578
0.0,16.0,4.0,-0.5,0.5,-0.5,0.0,0.0020886000711470842,0.002950000111013651,-1.1589734765087858e-15,0.0,22.228839874267578
0.0,16.0,5.0,-0.5,-0.5,0.5,0.0,-0.0,-0.002950000111013651,-1.1315092802270123e-15,-7.362182208034212e-16,-22.228839874267578
0.0,16.0,6.0,0.5,-0.5,0.5,0.0020886000711470842,0.0,-0.002950000111013651,0.0,4.4895677732568806e-17,-22.228839874267578
0.0,16.0,7.0,0.5,0.5,0.5,0.0020886000711470842,0.0020886000711470842,-0.002950000111013651,0.0,0.0,-22.228839874267578
0.0,16.0,8.0,-0.5,0.5,0.5,0.0,0.0020886000711470842,-0.002950000111013651,-1.3124252474860454e-15,0.0,-22.228839874267578
0.0,17.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.0031500000040978193,-9.929612657149289e-16,-5.549748223707151e-16,23.73587989807129
0.0,17.0,2.0,0.5,-0.5,-0.5,0.002230199985206127,-0.0,0.0031500000040978193,0.0,-5.098445363640916e-16,23.73587989807129
0.0,17.0,3.0,0.5,0.5,-0.5,0.002230199985206127,0.002230199985206127,0.0031500000040978193,0.0,0.0,23.73587989807129
0.0,17.0,4.0,-0.5,0.5,-0.5,-0.0,0.002230199985206127,0.0031500000040978193,3.455984686745987e-16,0.0,23.73587989807129
0.0,17.0,5.0,-0.5,-0.5,0.5,-0.0,-0.0,-0.0031500000040978193,1.7104840400043492e-16,-3.224492170448163e-16,-23.73587989807129
0.0,17.0,6.0,0.5,-0.5,0.5,0.002230199985206127,-0.0,-0.0031500000040978193,0.0,-4.445994413216649e-16,-23.73587989807129
0.0,17.0,7.0,0.5,0.5,0.5,0.002230199985206127,0.002230199985206127,-0.0031500000040978193,0.0,0.0,-23.73587989807129
0.0,17.0,8.0,-0.5,0.5,0.5,-0.0,0.002230199985206127,-0.0031500000040978193,-2.3285977967592533e-17,0.0,-23.73587989807129
0.0,18.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0033499998971819878,-4.3368523650783605e-16,-1.2090996951872132e-16,25.242919921875
0.0,18.0,2.0,0.5,-0.5,-0.5,0.00237179989926517,0.0,0.0033499998971819878,0.0,3.4431852248195866e-16,25.242919921875
0.0,18.0,3.0,0.5,0.5,-0.5,0.00237179989926517,0.00237179989926517,0.0033499998971819878,0.0,0.0,25.242919921875
0.0,18.0,4.0,-0.5,0.5,-0.5,0.0,0.00237179989926517,0.0033499998971819878,7.5311483403525e-16,0.0,25.242919921875
0.0,18.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0033499998971819878,-2.806014484065992e-16,-3.158209724743146e-16,-25.242919921875
0.0,18.0,6.0,0.5,-0.5,0.5,0.00237179989926517,0.0,-0.0033499998971819878,0.0,2.589458864397405e-16,-25.242919921875
0.0,18.0,7.0,0.5,0.5,0.5,0.00237179989926517,0.00237179989926517,-0.0033499998971819878,0.0,0.0,-25.242919921875
0.0,18.0,8.0,-0.5,0.5,0.5,-0.0,0.00237179989926517,-0.0033499998971819878,4.052610607292479e-16,0.0,-25.242919921875
0.0,19.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.0035500000230968,1.2714818188679203e-16,3.366821498855467e-16,26.74995994567871
0.0,19.0,2.0,0.5,-0.5,-0.5,0.0025134000461548567,-0.0,0.0035500000230968,0.0,5.30639301098303e-16,26.74995994567871
0.0,19.0,3.0,0.5,0.5,-0.5,0.0025134000461548567,0.0025134000461548567,0.0035500000230968,0.0,0.0,26.74995994567871
0.0,19.0,4.0,-0.5,0.5,-0.5,0.0,0.0025134000461548567,0.0035500000230968,1.7985749371232044e-15,0.0,26.74995994567871
0.0,19.0,5.0,-0.5,-0.5,0.5,0.0,0.0,-0.0035500000230968,3.5490550788035136e-16,-8.538291690461544e-16,-26.74995994567871
0.0,19.0,6.0,0.5,-0.5,0.5,0.0025134000461548567,0.0,-0.0035500000230968,0.0,-2.3553691333250625e-16,-26.74995994567871
0.0,19.0,7.0,0.5,0.5,0.5,0.0025134000461548567,0.0025134000461548567,-0.0035500000230968,0.0,0.0,-26.74995994567871
0.0,19.0,8.0,-0.5,0.5,0.5,0.0,0.0025134000461548567,-0.0035500000230968,6.059511709606102e-16,0.0,-26.74995994567871
0.0,20.0,1.0,-0.5,-0.5,-0.5,0.0,-0.0,0.0037499999161809683,2.4267184242414365e-16,-7.951287270102473e-16,28.256999969482422
0.0,20.0,2.0,0.5,-0.5,-0.5,0.0026549999602138996,-0.0,0.0037499999161809683,0.0,2.5293258778894543e-16,28.256999969482422
0.0,20.0,3.0,0.5,0.5,-0.5,0.0026549999602138996,0.0026549999602138996,0.0037499999161809683,0.0,0.0,28.256999969482422
0.0,20.0,4.0,-0.5,0.5,-0.5,0.0,0.0026549999602138996,0.0037499999161809683,1.2296565760121442e-15,0.0,28.256999969482422
0.0,20.0,5.0,-0.5,-0.5,0.5,0.0,-0.0,-0.0037499999161809683,4.794345778674494e-17,-1.0791908079321928e-15,-28.256999969482422
0.0,20.0,6.0,0.5,-0.5,0.5,0.0026549999602138996,-0.0,-0.0037499999161809683,0.0,-1.5496982607230678e-16,-28.256999969482422
